time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
547,43,12000,12001,5.410000,260,35
551,43,12000,12001,7.157000,261,95
556,43,12000,12001,12.157000,263,233
559,43,12000,12001,39.812000,269,1041
564,43,12000,12001,8.087000,270,105
569,43,12000,12001,8.677000,271,120
574,43,12000,12001,14.012000,273,238
576,43,12000,12001,5.975000,274,39
579,43,12000,12001,4.345000,275,16
582,43,12000,12001,5.035000,276,18
585,43,12000,12001,5.740000,277,47
588,43,12000,12001,9.235000,278,161
591,43,12000,12001,50.849000,285,1321
595,43,12000,12001,7.152000,286,73
599,43,12000,12001,8.908000,287,136
603,43,12000,12001,4.387000,288,16
605,43,12000,12001,5.111000,289,38
608,43,12000,12001,7.039000,290,56
610,43,12000,12001,7.855000,291,99
611,43,12000,12001,6.278000,292,52
613,43,12000,12001,9.401000,293,131
618,43,12000,12001,61.878000,301,1729
619,43,12000,12001,4.941000,302,1
621,43,12000,12001,7.359000,303,81
627,43,12000,12001,6.500000,304,60
628,43,12000,12001,4.652000,305,52
630,43,12000,12001,6.920000,306,96
631,43,12000,12001,8.643000,307,147
633,43,12000,12001,11.272000,308,205
634,43,12000,12001,20.761000,310,505
638,43,12000,12001,73.348000,318,2366
639,43,12000,12001,70.774000,329,2187
640,43,12000,12001,14.396000,331,327
641,43,12000,12001,12.908000,333,294
643,43,12000,12001,3.976000,334,2
646,43,12000,12001,13.278000,337,318
648,43,12000,12001,101.300000,355,2993
656,43,12000,12001,4.175000,356,13
662,43,12000,12001,5.652000,357,66
665,43,12000,12001,5.265000,358,46
669,43,12000,12001,6.985000,359,110
676,43,12000,12001,9.076000,360,174
679,43,12000,12001,3.737000,361,5
683,43,12000,12001,13.553000,363,300
684,43,12000,12001,13.328000,364,292
685,43,12000,12001,7.444000,365,91
687,43,12000,12001,4.406000,366,19
690,43,12000,12001,14.923000,368,366
695,43,12000,12001,5.683000,369,63
702,43,12000,12001,3.829000,370,10
709,43,12000,12001,3.712000,371,7
713,43,12000,12001,7.621000,372,119
719,43,12000,12001,6.235000,373,84
722,43,12000,12001,3.875000,374,13
724,43,12000,12001,9.797000,375,217
725,43,12000,12001,7.795000,376,122
727,43,12000,12001,27.369000,379,712
730,43,12000,12001,3.702000,380,4
732,43,12000,12001,8.697000,381,120
737,43,12000,12001,10.107000,382,193
742,43,12000,12001,14.041000,385,289
746,43,12000,12001,3.676000,386,9
751,43,12000,12001,6.256000,387,72
755,43,12000,12001,7.761000,388,179
759,43,12000,12001,33.423000,394,805
763,43,12000,12001,9.442000,395,134
767,43,12000,12001,12.673000,397,208
774,43,12000,12001,4.729000,398,29
777,43,12000,12001,7.352000,399,88
780,43,12000,12001,9.920000,401,205
785,43,12000,12001,41.327000,408,1110
788,43,12000,12001,10.226000,409,164
790,43,12000,12001,3.837000,410,10
796,43,12000,12001,4.776000,411,36
798,43,12000,12001,5.915000,412,73
799,43,12000,12001,10.950000,414,242
805,43,12000,12001,47.072000,423,1437
806,43,12000,12001,28.884000,429,720
807,43,12000,12001,21.009000,434,488
809,43,12000,12001,11.108000,436,227
813,43,12000,12001,40.706000,448,1166
814,43,12000,12001,6.408000,449,57
818,43,12000,12001,5.959000,450,76
819,43,12000,12001,3.652000,451,2
824,43,12000,12001,3.662000,452,5
826,43,12000,12001,3.681000,453,14
828,43,12000,12001,30.824000,460,745
829,43,12000,12001,25.085000,466,699
831,43,12000,12001,118.853000,493,3857
836,43,12000,12001,3.519000,494,9
845,43,12000,12001,3.486000,495,25
849,43,12000,12001,3.075000,496,19
852,43,12000,12001,3.945000,497,55
854,43,12000,12001,5.732000,499,110
861,43,12000,12001,3.296000,500,39
864,43,12000,12001,3.595000,501,6
865,43,12000,12001,5.504000,503,108
871,43,12000,12001,2.433000,504,9
872,43,12000,12001,3.624000,505,47
874,43,12000,12001,3.547000,506,42
875,43,12000,12001,7.539000,508,178
876,43,12000,12001,2.665000,509,1
879,43,12000,12001,3.466000,510,36
881,43,12000,12001,4.919000,511,71
883,43,12000,12001,10.935000,517,323
890,43,12000,12001,2.551000,518,17
894,43,12000,12001,2.872000,519,22
895,43,12000,12001,9.401000,524,272
897,43,12000,12001,3.817000,525,10
899,43,12000,12001,2.589000,526,10
902,43,12000,12001,2.772000,527,13
904,43,12000,12001,2.926000,528,19
905,43,12000,12001,4.413000,529,66
908,43,12000,12001,2.941000,530,6
910,43,12000,12001,12.123000,536,354
911,43,12000,12001,4.843000,537,74
912,43,12000,12001,5.666000,538,106
913,43,12000,12001,7.189000,540,177
916,43,12000,12001,2.613000,541,4
918,43,12000,12001,7.868000,545,203
922,43,12000,12001,2.674000,546,8
924,43,12000,12001,3.307000,547,9
927,43,12000,12001,3.179000,548,15
931,43,12000,12001,2.564000,549,5
935,43,12000,12001,3.888000,550,45
936,43,12000,12001,6.132000,552,133
937,43,12000,12001,3.578000,553,20
942,43,12000,12001,2.788000,554,15
944,43,12000,12001,2.562000,555,4
946,43,12000,12001,4.176000,556,69
947,43,12000,12001,2.579000,557,8
952,43,12000,12001,3.476000,558,36
953,43,12000,12001,9.035000,563,237
955,43,12000,12001,3.057000,564,10
958,43,12000,12001,40.926000,581,1259
965,43,12000,12001,2.924000,582,9
970,43,12000,12001,2.582000,583,4
973,43,12000,12001,3.111000,584,21
977,43,12000,12001,3.089000,585,19
978,43,12000,12001,3.649000,586,47
980,43,12000,12001,5.851000,589,103
984,43,12000,12001,5.130000,592,102
988,43,12000,12001,3.486000,595,35
992,43,12000,12001,2.604000,596,12
995,43,12000,12001,3.260000,597,38
996,43,12000,12001,3.173000,598,38
999,43,12000,12001,7.284000,602,171
1002,43,12000,12001,3.156000,604,31
1004,43,12000,12001,2.629000,605,9
1007,43,12000,12001,2.583000,606,12
1010,43,12000,12001,3.442000,607,44
1011,43,12000,12001,2.914000,608,16
1014,43,12000,12001,10.114000,612,269
1015,43,12000,12001,6.322000,614,144
1016,43,12000,12001,8.526000,616,222
1017,43,12000,12001,3.770000,617,48
1018,43,12000,12001,3.330000,618,38
1022,43,12000,12001,4.952000,621,96
1026,43,12000,12001,2.537000,622,16
1028,43,12000,12001,2.985000,623,28
1030,43,12000,12001,3.114000,624,32
1031,43,12000,12001,3.854000,625,50
1034,43,12000,12001,2.457000,626,8
1038,43,12000,12001,2.688000,627,8
1042,43,12000,12001,2.367000,628,8
1043,43,12000,12001,5.891000,631,113
1048,43,12000,12001,96.648000,662,3241
1052,43,12000,12001,2.322000,663,5
1057,43,12000,12001,2.323000,664,12
1058,43,12000,12001,2.577000,665,24
1060,43,12000,12001,3.381000,667,47
1063,43,12000,12001,3.045000,668,36
1066,43,12000,12001,2.513000,669,9
1068,43,12000,12001,2.602000,670,11
1070,43,12000,12001,4.340000,672,76
1071,43,12000,12001,3.221000,673,33
1072,43,12000,12001,4.061000,674,65
1073,43,12000,12001,5.227000,676,126
1074,43,12000,12001,2.406000,677,15
1077,43,12000,12001,2.246000,678,9
1078,43,12000,12001,2.595000,679,28
1081,43,12000,12001,2.867000,680,20
1083,43,12000,12001,2.373000,681,9
1086,43,12000,12001,2.050000,682,6
1087,43,12000,12001,3.050000,684,44
1088,43,12000,12001,5.387000,686,121
1092,43,12000,12001,2.229000,687,8
1095,43,12000,12001,5.785000,691,148
1097,43,12000,12001,4.311000,693,87
1101,43,12000,12001,2.272000,694,9
1104,43,12000,12001,2.043000,695,7
1108,43,12000,12001,2.762000,697,32
1109,43,12000,12001,3.845000,699,69
1110,43,12000,12001,2.312000,700,13
1112,43,12000,12001,4.202000,703,75
1116,43,12000,12001,2.350000,704,6
1118,43,12000,12001,3.295000,706,45
1120,43,12000,12001,2.095000,707,6
1121,43,12000,12001,6.556000,710,164
1122,43,12000,12001,2.304000,711,5
1126,43,12000,12001,2.454000,712,8
1130,43,12000,12001,66.751000,735,2399
1133,43,12000,12001,2.168000,736,3
1137,43,12000,12001,2.043000,737,10
1138,43,12000,12001,2.294000,738,19
1139,43,12000,12001,2.691000,739,35
1141,43,12000,12001,3.511000,740,57
1142,43,12000,12001,3.093000,741,53
1143,43,12000,12001,4.544000,743,92
1146,43,12000,12001,1.986000,744,5
1148,43,12000,12001,2.518000,745,14
1149,43,12000,12001,2.112000,746,12
1152,43,12000,12001,2.491000,747,21
1153,43,12000,12001,4.631000,750,108
1154,43,12000,12001,4.405000,751,98
1158,43,12000,12001,2.131000,752,8
1161,43,12000,12001,2.571000,753,14
1162,43,12000,12001,5.292000,757,140
1164,43,12000,12001,4.879000,759,112
1168,43,12000,12001,1.874000,760,3
1170,43,12000,12001,3.025000,762,48
1171,43,12000,12001,2.085000,763,11
1173,43,12000,12001,3.461000,765,58
1177,43,12000,12001,4.288000,768,88
1183,43,12000,12001,2.684000,769,19
1185,43,12000,12001,150.340000,814,5272
1190,43,12000,12001,1.934000,815,16
1195,43,12000,12001,2.004000,816,28
1197,43,12000,12001,3.147000,817,70
1201,43,12000,12001,1.812000,818,7
1202,43,12000,12001,4.215000,819,108
1208,43,12000,12001,5.568000,820,160
1210,43,12000,12001,1.635000,821,10
1214,43,12000,12001,7.355000,822,244
1216,43,12000,12001,1.695000,823,3
1219,43,12000,12001,10.044000,826,353
1220,43,12000,12001,12.169000,829,413
1221,43,12000,12001,7.525000,830,226
1225,43,12000,12001,2.308000,831,24
1229,43,12000,12001,14.406000,834,508
1232,43,12000,12001,15.595000,837,550
1240,43,12000,12001,2.977000,838,52
1244,43,12000,12001,3.872000,839,85
1246,43,12000,12001,4.642000,840,121
1247,43,12000,12001,3.849000,841,87
1248,43,12000,12001,2.480000,842,34
1255,43,12000,12001,2.305000,843,11
1259,43,12000,12001,4.407000,844,104
1260,43,12000,12001,3.282000,845,59
1263,43,12000,12001,2.282000,846,22
1265,43,12000,12001,5.129000,847,135
1268,43,12000,12001,5.921000,848,171
1271,43,12000,12001,27.213000,854,1010
1274,43,12000,12001,6.791000,856,200
1281,43,12000,12001,2.540000,857,34
1284,43,12000,12001,6.009000,859,181
1286,43,12000,12001,7.641000,860,239
1289,43,12000,12001,38.090000,866,1450
1290,43,12000,12001,24.600000,870,891
1291,43,12000,12001,22.670000,875,782
1292,43,12000,12001,17.825000,879,608
1296,43,12000,12001,11.167000,882,373
1298,43,12000,12001,5.168000,883,117
1302,43,12000,12001,9.422000,886,292
1303,43,12000,12001,4.796000,887,99
1311,43,12000,12001,2.558000,888,17
1314,43,12000,12001,8.147000,890,234
1316,43,12000,12001,2.808000,891,26
1318,43,12000,12001,6.576000,892,161
1322,43,12000,12001,3.105000,893,25
1326,43,12000,12001,4.878000,894,71
1328,43,12000,12001,6.407000,895,143
1332,43,12000,12001,3.550000,896,21
1337,43,12000,12001,5.314000,897,88
1338,43,12000,12001,49.823000,906,1400
1342,43,12000,12001,8.529000,908,195
1346,43,12000,12001,3.383000,909,15
1349,43,12000,12001,2.364000,910,9
1351,43,12000,12001,2.926000,911,20
1356,43,12000,12001,11.533000,914,251
1359,43,12000,12001,4.025000,915,53
1362,43,12000,12001,2.613000,916,13
1368,43,12000,12001,3.075000,917,34
1370,43,12000,12001,14.763000,922,405
1371,43,12000,12001,48.936000,934,1553
1372,43,12000,12001,41.710000,941,1338
1373,43,12000,12001,6.085000,942,80
1377,43,12000,12001,4.130000,943,72
1385,43,12000,12001,2.406000,944,13
1388,43,12000,12001,4.165000,945,90
1390,43,12000,12001,4.323000,946,76
1391,43,12000,12001,6.020000,947,150
1394,43,12000,12001,4.079000,949,73
1404,43,12000,12001,4.845000,950,102
1407,43,12000,12001,5.604000,952,136
1413,43,12000,12001,3.387000,953,53
1415,43,12000,12001,6.599000,955,172
1416,43,12000,12001,8.134000,958,246
1417,43,12000,12001,5.442000,960,116
1418,43,12000,12001,4.573000,962,89
1420,43,12000,12001,7.538000,965,190
1423,43,12000,12001,9.837000,968,292
1424,43,12000,12001,3.614000,969,50
1426,43,12000,12001,3.564000,970,53
1429,43,12000,12001,4.540000,972,61
1434,43,12000,12001,2.768000,973,21
1440,43,12000,12001,126.139000,1009,4593
1446,43,12000,12001,1.728000,1010,5
1448,43,12000,12001,1.810000,1011,2
1451,43,12000,12001,1.784000,1012,8
1455,43,12000,12001,2.191000,1013,22
1456,43,12000,12001,2.213000,1014,17
1457,43,12000,12001,1.795000,1015,5
1460,43,12000,12001,2.100000,1016,17
1461,43,12000,12001,2.432000,1017,33
1464,43,12000,12001,1.813000,1018,4
1466,43,12000,12001,1.723000,1019,7
1469,43,12000,12001,1.982000,1021,16
1472,43,12000,12001,1.803000,1022,5
1474,43,12000,12001,1.755000,1023,5
1476,43,12000,12001,2.047000,1024,21
1477,43,12000,12001,2.341000,1025,34
1478,43,12000,12001,3.558000,1027,74
1480,43,12000,12001,1.729000,1028,2
1481,43,12000,12001,4.401000,1031,98
1484,43,12000,12001,2.085000,1033,21
1489,43,12000,12001,1.829000,1034,13
1491,43,12000,12001,2.201000,1035,28
1492,43,12000,12001,2.771000,1037,50
1493,43,12000,12001,3.139000,1039,65
1496,43,12000,12001,1.666000,1040,4
1497,43,12000,12001,5.462000,1043,149
1498,43,12000,12001,3.780000,1044,91
1499,43,12000,12001,2.491000,1045,34
1500,43,12000,12001,3.700000,1047,74
1502,43,12000,12001,2.007000,1048,9
1505,43,12000,12001,5.838000,1051,150
1510,43,12000,12001,1.682000,1052,5
1512,43,12000,12001,3.442000,1054,62
1514,43,12000,12001,57.621000,1078,2093
1521,43,12000,12001,1.591000,1079,5
1524,43,12000,12001,1.741000,1080,5
1526,43,12000,12001,1.618000,1081,7
1529,43,12000,12001,1.503000,1082,3
1532,43,12000,12001,1.595000,1083,5
1533,43,12000,12001,1.708000,1084,12
1534,43,12000,12001,2.445000,1085,32
1535,43,12000,12001,2.190000,1087,28
1536,43,12000,12001,2.596000,1088,37
1537,43,12000,12001,2.865000,1090,57
1538,43,12000,12001,4.194000,1092,93
1539,43,12000,12001,1.963000,1093,14
1542,43,12000,12001,1.610000,1094,7
1545,43,12000,12001,1.598000,1095,7
1547,43,12000,12001,1.945000,1096,12
1548,43,12000,12001,1.834000,1097,12
1552,43,12000,12001,2.283000,1099,28
1553,43,12000,12001,2.610000,1100,44
1554,43,12000,12001,3.447000,1102,78
1559,43,12000,12001,41.639000,1118,1533
1562,43,12000,12001,1.638000,1119,3
1565,43,12000,12001,1.561000,1120,5
1567,43,12000,12001,1.516000,1121,3
1568,43,12000,12001,2.332000,1122,20
1569,43,12000,12001,1.781000,1123,11
1570,43,12000,12001,1.914000,1124,19
1571,43,12000,12001,2.181000,1125,31
1572,43,12000,12001,2.827000,1126,51
1574,43,12000,12001,1.598000,1127,6
1576,43,12000,12001,1.519000,1128,6
1577,43,12000,12001,1.908000,1129,11
1578,43,12000,12001,1.835000,1130,12
1579,43,12000,12001,1.862000,1131,13
1582,43,12000,12001,1.607000,1132,6
1584,43,12000,12001,2.145000,1133,23
1588,43,12000,12001,1.777000,1134,5
1589,43,12000,12001,46.138000,1150,1724
1590,43,12000,12001,7.371000,1152,210
1594,43,12000,12001,2.613000,1153,46
1600,43,12000,12001,2.583000,1154,40
1603,43,12000,12001,3.632000,1155,88
1605,43,12000,12001,2.341000,1156,33
1607,43,12000,12001,7.609000,1157,247
1611,43,12000,12001,9.655000,1159,330
1612,43,12000,12001,12.352000,1161,424
1613,43,12000,12001,6.982000,1162,170
1621,43,12000,12001,4.030000,1163,88
1624,43,12000,12001,2.695000,1164,25
1626,43,12000,12001,15.859000,1166,519
1628,43,12000,12001,10.256000,1168,316
1631,43,12000,12001,4.506000,1169,105
1634,43,12000,12001,13.714000,1171,442
1635,43,12000,12001,14.529000,1172,438
1636,43,12000,12001,15.604000,1173,477
1637,43,12000,12001,3.085000,1174,1
1640,43,12000,12001,3.417000,1175,44
1646,43,12000,12001,7.191000,1176,197
1650,43,12000,12001,4.204000,1177,84
1651,43,12000,12001,7.210000,1178,166
1656,43,12000,12001,3.353000,1179,47
1660,43,12000,12001,24.111000,1182,769
1661,43,12000,12001,27.708000,1186,866
1662,43,12000,12001,23.358000,1190,718
1668,43,12000,12001,2.638000,1191,30
1672,43,12000,12001,3.983000,1192,77
1673,43,12000,12001,5.859000,1193,144
1674,43,12000,12001,30.356000,1197,1054
1675,43,12000,12001,29.008000,1202,970
1679,43,12000,12001,3.083000,1203,47
1688,43,12000,12001,2.835000,1204,25
1692,43,12000,12001,74.582000,1219,2692
1697,43,12000,12001,2.508000,1220,20
1699,43,12000,12001,2.922000,1221,33
1700,43,12000,12001,2.811000,1222,32
1701,43,12000,12001,2.053000,1223,16
1702,43,12000,12001,2.624000,1224,23
1706,43,12000,12001,3.403000,1225,55
1707,43,12000,12001,48.229000,1234,1663
1709,43,12000,12001,37.895000,1239,1252
1716,43,12000,12001,2.072000,1240,16
1717,43,12000,12001,2.515000,1241,32
1719,43,12000,12001,3.827000,1242,71
1720,43,12000,12001,4.936000,1244,115
1721,43,12000,12001,3.736000,1245,77
1722,43,12000,12001,4.500000,1246,76
1725,43,12000,12001,3.273000,1247,45
1727,43,12000,12001,3.004000,1248,32
1728,43,12000,12001,6.017000,1249,166
1730,43,12000,12001,1.651000,1250,4
1734,43,12000,12001,6.863000,1253,159
1739,43,12000,12001,9.061000,1256,263
1741,43,12000,12001,2.190000,1257,2
1743,43,12000,12001,3.965000,1259,81
1746,43,12000,12001,5.997000,1261,140
1751,43,12000,12001,3.174000,1262,34
1756,43,12000,12001,154.945000,1290,5484
1759,43,12000,12001,1.587000,1291,3
1762,43,12000,12001,1.566000,1292,5
1763,43,12000,12001,1.751000,1293,10
1766,43,12000,12001,1.791000,1294,15
1767,43,12000,12001,1.499000,1295,5
1770,43,12000,12001,2.556000,1297,46
1772,43,12000,12001,1.818000,1298,9
1773,43,12000,12001,3.279000,1300,76
1779,43,12000,12001,30.643000,1312,1093
1780,43,12000,12001,132.342000,1352,5126
1784,43,12000,12001,3.294000,1353,8
1786,43,12000,12001,4.422000,1354,32
1787,43,12000,12001,73.744000,1394,2577
1788,43,12000,12001,12.212000,1398,234
1793,43,12000,12001,4.241000,1399,9
1798,43,12000,12001,4.504000,1400,12
1800,43,12000,12001,5.467000,1401,35
1801,43,12000,12001,7.470000,1402,103
1803,43,12000,12001,6.078000,1403,62
1807,43,12000,12001,5.152000,1404,30
1809,43,12000,12001,6.464000,1405,97
1810,43,12000,12001,13.490000,1409,423
1811,43,12000,12001,7.052000,1411,103
1816,43,12000,12001,4.135000,1412,9
1820,43,12000,12001,3.784000,1413,7
1823,43,12000,12001,6.180000,1414,56
1824,43,12000,12001,3.119000,1415,10
1825,43,12000,12001,5.412000,1416,89
1828,43,12000,12001,4.705000,1417,15
1830,43,12000,12001,5.346000,1418,61
1834,43,12000,12001,4.896000,1419,12
1837,43,12000,12001,5.011000,1420,47
1838,43,12000,12001,8.251000,1422,192
1846,43,12000,12001,11.876000,1425,279
1848,43,12000,12001,3.946000,1426,5
1854,43,12000,12001,8.374000,1428,166
1855,43,12000,12001,4.108000,1429,34
1856,43,12000,12001,12.218000,1431,285
1860,43,12000,12001,4.122000,1432,27
1861,43,12000,12001,5.852000,1433,66
1865,43,12000,12001,4.603000,1434,36
1868,43,12000,12001,8.053000,1435,156
1869,43,12000,12001,12.954000,1438,358
1875,43,12000,12001,19.511000,1443,593
1877,43,12000,12001,3.600000,1444,2
1881,43,12000,12001,3.975000,1445,38
1882,43,12000,12001,6.445000,1446,88
1885,43,12000,12001,4.790000,1447,45
1888,43,12000,12001,3.927000,1448,8
1892,43,12000,12001,5.891000,1449,88
1893,43,12000,12001,24.242000,1454,749
1897,43,12000,12001,4.157000,1455,16
1899,43,12000,12001,4.527000,1456,37
1900,43,12000,12001,7.099000,1457,116
1901,43,12000,12001,4.614000,1458,28
1907,43,12000,12001,4.627000,1459,27
1909,43,12000,12001,6.360000,1460,83
1910,43,12000,12001,30.938000,1466,925
1914,43,12000,12001,3.317000,1467,8
1919,43,12000,12001,3.679000,1468,4
1921,43,12000,12001,5.299000,1469,70
1922,43,12000,12001,7.152000,1470,131
1923,43,12000,12001,5.891000,1471,81
1924,43,12000,12001,41.676000,1478,1338
1925,43,12000,12001,35.692000,1484,1111
1926,43,12000,12001,19.649000,1488,501
1927,43,12000,12001,9.680000,1489,156
1932,43,12000,12001,6.496000,1491,102
1933,43,12000,12001,21.529000,1496,594
1937,43,12000,12001,3.542000,1497,8
1944,43,12000,12001,4.290000,1498,12
1947,43,12000,12001,4.039000,1499,30
1949,43,12000,12001,4.911000,1500,54
1954,43,12000,12001,5.037000,1501,25
1957,43,12000,12001,8.439000,1502,134
1964,43,12000,12001,4.259000,1503,11
1965,43,12000,12001,8.391000,1504,131
1968,43,12000,12001,9.149000,1505,173
1969,43,12000,12001,8.039000,1506,125
1970,43,12000,12001,7.889000,1507,139
1972,43,12000,12001,4.068000,1508,10
1976,43,12000,12001,13.749000,1510,296
1983,43,12000,12001,4.862000,1511,38
1986,43,12000,12001,12.498000,1513,291
1987,43,12000,12001,4.875000,1514,23
1993,43,12000,12001,5.550000,1515,53
1996,43,12000,12001,4.860000,1516,36
1997,43,12000,12001,16.734000,1518,416
2000,43,12000,12001,4.895000,1519,29
2006,43,12000,12001,4.433000,1520,24
2007,43,12000,12001,24.813000,1523,597
2008,43,12000,12001,29.658000,1528,696
2009,43,12000,12001,11.930000,1530,215
2010,43,12000,12001,5.708000,1531,57
2015,43,12000,12001,6.809000,1532,87
2016,43,12000,12001,5.134000,1533,31
2021,43,12000,12001,4.608000,1534,22
2026,43,12000,12001,7.940000,1535,105
2034,43,12000,12001,10.419000,1537,170
2035,43,12000,12001,9.168000,1538,105
2037,43,12000,12001,10.461000,1539,164
2039,43,12000,12001,8.970000,1541,108
2044,43,12000,12001,4.535000,1542,12
2048,43,12000,12001,7.701000,1543,111
2049,43,12000,12001,4.442000,1544,20
2053,43,12000,12001,13.565000,1546,277
2055,43,12000,12001,4.603000,1547,14
2059,43,12000,12001,8.196000,1548,109
2061,43,12000,12001,4.085000,1549,3
2062,43,12000,12001,18.815000,1551,405
2063,43,12000,12001,16.456000,1553,329
2064,43,12000,12001,22.074000,1555,477
2065,43,12000,12001,8.692000,1556,94
2069,43,12000,12001,6.823000,1557,63
2071,43,12000,12001,9.305000,1558,137
2075,43,12000,12001,4.417000,1559,13
2080,43,12000,12001,9.825000,1560,180
2081,43,12000,12001,6.509000,1561,89
2083,43,12000,12001,5.139000,1562,31
2088,43,12000,12001,5.112000,1563,26
2091,43,12000,12001,20.989000,1566,466
2092,43,12000,12001,12.187000,1568,162
2094,43,12000,12001,23.359000,1571,537
2100,43,12000,12001,4.374000,1572,5
2102,43,12000,12001,13.579000,1574,187
2103,43,12000,12001,6.223000,1575,39
2105,43,12000,12001,12.266000,1577,205
2110,43,12000,12001,5.964000,1578,14
2111,43,12000,12001,18.537000,1581,361
2114,43,12000,12001,4.498000,1582,7
2115,43,12000,12001,19.846000,1584,367
2119,43,12000,12001,28.579000,1588,579
2124,43,12000,12001,4.821000,1589,18
2126,43,12000,12001,81.805000,1600,2338
2127,43,12000,12001,65.571000,1609,1975
2128,43,12000,12001,14.924000,1611,283
2129,43,12000,12001,20.280000,1614,427
2130,43,12000,12001,13.227000,1616,218
2135,43,12000,12001,12.963000,1621,294
2136,43,12000,12001,15.502000,1624,321
