time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
133,74,12000,12001,5.299000,105,113
136,74,12000,12001,3.890000,106,66
138,73,12000,12001,3.408000,107,63
140,74,12000,12001,3.187000,108,56
144,74,12000,12001,2.365000,109,22
146,73,12000,12001,6.398000,112,182
147,74,12000,12001,5.168000,114,134
149,74,12000,12001,128.525000,122,4435
150,74,12000,12001,144.481000,125,4457
152,74,12000,12001,1.920000,126,2
155,73,12000,12001,2.116000,127,9
156,74,12000,12001,2.039000,128,13
158,74,12000,12001,2.014000,129,10
159,74,12000,12001,1.881000,130,4
160,73,12000,12001,2.140000,131,15
161,74,12000,12001,1.935000,132,6
163,74,12000,12001,2.459000,134,20
165,74,12000,12001,1.966000,135,3
166,74,12000,12001,1.992000,136,5
167,73,12000,12001,2.855000,138,41
169,73,12000,12001,1.851000,139,2
170,74,12000,12001,1.825000,140,3
172,74,12000,12001,1.986000,141,6
174,73,12000,12001,3.399000,142,44
175,74,12000,12001,5.182000,143,105
176,74,12000,12001,2.210000,144,15
178,73,12000,12001,6.615000,146,173
179,74,12000,12001,3.797000,147,66
180,73,12000,12001,7.716000,148,200
181,74,12000,12001,5.117000,149,118
183,74,12000,12001,2.065000,150,2
186,74,12000,12001,9.716000,153,322
189,73,12000,12001,9.047000,155,244
191,74,12000,12001,2.093000,156,7
193,74,12000,12001,2.235000,157,13
194,73,12000,12001,2.129000,158,8
196,74,12000,12001,2.176000,159,11
197,74,12000,12001,2.234000,160,15
198,73,12000,12001,4.361000,163,91
200,74,12000,12001,1.986000,164,2
201,74,12000,12001,11.012000,166,337
202,73,12000,12001,2.263000,167,1
203,74,12000,12001,1.937000,168,2
204,73,12000,12001,1.934000,169,2
206,74,12000,12001,2.174000,170,6
207,73,12000,12001,7.411000,172,191
209,74,12000,12001,2.133000,173,4
210,74,12000,12001,2.270000,174,8
211,74,12000,12001,2.057000,175,5
214,74,12000,12001,2.208000,176,12
215,73,12000,12001,2.187000,177,9
216,74,12000,12001,1.935000,178,2
217,73,12000,12001,2.234000,179,14
218,74,12000,12001,1.957000,180,3
219,73,12000,12001,2.554000,181,22
222,73,12000,12001,13.177000,184,445
223,74,12000,12001,2.579000,185,2
226,74,12000,12001,1.975000,186,4
227,73,12000,12001,3.192000,188,36
229,74,12000,12001,1.988000,189,3
230,74,12000,12001,1.996000,190,3
231,74,12000,12001,2.176000,191,8
232,73,12000,12001,3.877000,192,75
233,74,12000,12001,2.000000,193,1
234,73,12000,12001,9.678000,195,280
236,74,12000,12001,2.043000,196,2
238,73,12000,12001,2.594000,197,19
239,74,12000,12001,2.244000,198,14
240,73,12000,12001,2.561000,199,28
241,73,12000,12001,2.306000,200,8
242,74,12000,12001,2.001000,201,2
244,74,12000,12001,1.966000,202,2
245,73,12000,12001,2.112000,203,7
246,74,12000,12001,1.965000,204,2
247,74,12000,12001,2.168000,205,5
248,73,12000,12001,3.267000,206,40
250,74,12000,12001,2.390000,208,18
252,73,12000,12001,4.358000,209,89
253,74,12000,12001,2.069000,210,2
254,74,12000,12001,243.883000,219,8284
257,74,12000,12001,74.810000,222,2241
258,73,12000,12001,3.170000,223,1
259,74,12000,12001,1.992000,224,2
260,74,12000,12001,1.999000,225,3
261,74,12000,12001,1.995000,226,3
262,74,12000,12001,1.988000,227,2
263,74,12000,12001,2.163000,228,3
264,73,12000,12001,1.955000,229,3
266,74,12000,12001,2.064000,230,4
268,73,12000,12001,2.022000,231,3
269,74,12000,12001,2.644000,232,5
270,74,12000,12001,2.047000,233,5
272,74,12000,12001,2.152000,234,5
273,74,12000,12001,2.636000,235,10
275,73,12000,12001,2.223000,237,10
277,74,12000,12001,2.353000,239,16
279,73,12000,12001,2.462000,240,17
280,74,12000,12001,2.033000,241,4
281,74,12000,12001,1.995000,242,3
283,74,12000,12001,2.246000,243,4
284,73,12000,12001,2.286000,245,16
285,73,12000,12001,2.070000,246,8
287,74,12000,12001,1.961000,247,3
288,74,12000,12001,2.233000,248,5
289,73,12000,12001,3.636000,249,53
290,73,12000,12001,1.989000,250,1
291,73,12000,12001,1.948000,251,3
293,73,12000,12001,2.726000,252,5
294,74,12000,12001,2.019000,253,1
295,74,12000,12001,2.003000,254,4
296,74,12000,12001,38.155000,258,1071
300,73,12000,12001,3.279000,259,28
301,74,12000,12001,2.476000,260,12
302,74,12000,12001,2.529000,262,17
303,73,12000,12001,4.254000,263,73
305,74,12000,12001,2.326000,264,15
307,73,12000,12001,3.050000,266,21
310,73,12000,12001,3.068000,267,32
311,74,12000,12001,2.635000,268,25
313,74,12000,12001,2.330000,269,8
314,73,12000,12001,19.538000,272,538
316,73,12000,12001,2.459000,273,2
317,74,12000,12001,2.095000,274,2
318,73,12000,12001,4.188000,275,41
319,74,12000,12001,2.183000,276,5
320,74,12000,12001,2.143000,277,6
321,74,12000,12001,2.125000,278,5
323,74,12000,12001,2.286000,279,4
324,73,12000,12001,2.083000,280,5
325,73,12000,12001,2.214000,281,5
327,74,12000,12001,2.085000,282,5
328,73,12000,12001,9.016000,284,190
329,74,12000,12001,2.225000,285,1
331,73,12000,12001,5.454000,287,107
332,74,12000,12001,2.074000,288,1
333,73,12000,12001,2.010000,289,2
334,73,12000,12001,2.245000,290,3
335,74,12000,12001,2.042000,291,4
338,73,12000,12001,2.352000,293,6
339,74,12000,12001,7.690000,294,168
340,74,12000,12001,2.187000,295,2
341,74,12000,12001,2.126000,296,3
343,74,12000,12001,3.189000,297,35
345,74,12000,12001,2.548000,298,21
346,74,12000,12001,2.501000,299,15
347,73,12000,12001,2.411000,300,17
348,73,12000,12001,16.786000,302,485
350,73,12000,12001,2.127000,304,7
351,74,12000,12001,4.377000,305,101
352,73,12000,12001,2.088000,306,1
354,73,12000,12001,2.071000,307,3
355,74,12000,12001,2.139000,308,4
356,74,12000,12001,2.105000,309,6
358,74,12000,12001,2.134000,310,5
359,73,12000,12001,2.103000,311,5
360,73,12000,12001,2.114000,312,7
362,73,12000,12001,2.260000,314,11
363,74,12000,12001,2.343000,315,1
364,73,12000,12001,2.527000,316,11
366,74,12000,12001,2.047000,317,4
367,73,12000,12001,2.019000,318,3
368,74,12000,12001,2.283000,319,2
369,74,12000,12001,2.037000,320,2
370,74,12000,12001,2.076000,321,2
371,74,12000,12001,2.138000,322,4
373,73,12000,12001,2.203000,323,3
374,73,12000,12001,3.285000,326,46
376,73,12000,12001,16.847000,329,488
378,74,12000,12001,2.233000,330,2
379,74,12000,12001,2.038000,331,3
381,74,12000,12001,2.155000,332,3
382,74,12000,12001,2.069000,333,3
383,73,12000,12001,2.122000,334,7
384,74,12000,12001,2.260000,335,8
385,73,12000,12001,2.694000,336,15
388,74,12000,12001,2.196000,337,6
389,73,12000,12001,2.181000,338,8
390,74,12000,12001,2.345000,339,14
391,74,12000,12001,2.626000,340,8
393,74,12000,12001,2.125000,341,3
394,73,12000,12001,2.191000,342,8
396,74,12000,12001,2.171000,343,2
397,74,12000,12001,2.148000,344,6
398,74,12000,12001,2.392000,347,18
399,74,12000,12001,3.789000,348,71
400,73,12000,12001,2.317000,349,2
402,73,12000,12001,2.132000,350,5
404,74,12000,12001,2.562000,351,23
405,74,12000,12001,3.237000,353,39
407,74,12000,12001,2.084000,354,4
408,73,12000,12001,2.582000,355,11
410,74,12000,12001,2.067000,356,3
411,74,12000,12001,6.306000,358,124
413,73,12000,12001,10.298000,360,290
414,74,12000,12001,2.505000,361,1
415,73,12000,12001,2.119000,362,3
416,74,12000,12001,2.253000,363,3
417,74,12000,12001,2.093000,364,3
418,74,12000,12001,2.580000,365,3
419,73,12000,12001,2.073000,366,4
420,74,12000,12001,2.112000,367,4
421,73,12000,12001,2.101000,368,4
422,73,12000,12001,31.849000,370,969
423,74,12000,12001,3.705000,371,1
424,73,12000,12001,2.848000,372,2
425,73,12000,12001,2.354000,373,2
426,74,12000,12001,2.144000,374,2
427,74,12000,12001,2.145000,375,2
428,74,12000,12001,2.148000,376,2
429,73,12000,12001,2.408000,377,2
430,74,12000,12001,2.236000,378,2
432,73,12000,12001,2.480000,379,3
433,74,12000,12001,2.630000,380,4
435,74,12000,12001,2.509000,381,4
436,73,12000,12001,2.515000,382,5
437,74,12000,12001,2.439000,383,2
440,73,12000,12001,2.369000,384,8
441,74,12000,12001,3.477000,385,41
442,73,12000,12001,3.027000,386,27
443,74,12000,12001,4.235000,387,65
444,73,12000,12001,42.469000,390,1448
445,74,12000,12001,3.638000,391,1
446,74,12000,12001,2.265000,392,2
447,74,12000,12001,2.547000,393,2
449,73,12000,12001,2.475000,395,5
451,74,12000,12001,2.363000,396,2
452,74,12000,12001,2.442000,397,2
453,73,12000,12001,2.494000,398,3
454,74,12000,12001,2.176000,399,1
455,74,12000,12001,2.161000,400,2
456,74,12000,12001,4.243000,401,58
457,74,12000,12001,2.311000,402,3
459,73,12000,12001,2.962000,403,23
461,73,12000,12001,3.128000,404,30
462,74,12000,12001,2.570000,405,15
463,73,12000,12001,3.995000,406,51
465,73,12000,12001,2.336000,407,3
467,74,12000,12001,2.307000,408,7
468,73,12000,12001,2.888000,409,19
469,74,12000,12001,2.455000,410,10
471,73,12000,12001,2.692000,411,16
472,74,12000,12001,2.378000,412,2
473,74,12000,12001,2.414000,413,12
474,73,12000,12001,2.701000,414,17
476,73,12000,12001,4.039000,416,73
477,73,12000,12001,2.238000,417,3
482,73,12000,12001,10.082000,419,256
484,74,12000,12001,2.803000,420,26
485,73,12000,12001,2.880000,421,32
486,74,12000,12001,2.354000,422,5
487,74,12000,12001,4.422000,423,82
489,74,12000,12001,2.230000,424,3
490,74,12000,12001,3.295000,426,49
491,74,12000,12001,2.333000,427,6
494,74,12000,12001,2.403000,429,8
496,73,12000,12001,4.171000,430,78
497,73,12000,12001,3.055000,431,28
498,74,12000,12001,2.332000,432,5
500,74,12000,12001,2.543000,433,14
501,74,12000,12001,2.208000,434,3
503,73,12000,12001,2.749000,436,24
504,73,12000,12001,2.647000,437,20
505,74,12000,12001,2.383000,438,9
508,74,12000,12001,2.959000,439,21
511,74,12000,12001,2.511000,440,10
513,74,12000,12001,2.646000,441,20
514,74,12000,12001,2.475000,442,13
516,73,12000,12001,5.717000,445,138
518,74,12000,12001,2.216000,446,3
519,74,12000,12001,2.253000,447,4
521,74,12000,12001,2.401000,448,6
522,73,12000,12001,7.922000,451,217
524,73,12000,12001,2.997000,453,33
526,73,12000,12001,4.313000,455,80
527,74,12000,12001,2.201000,456,1
528,73,12000,12001,2.216000,457,2
530,74,12000,12001,2.508000,458,4
533,74,12000,12001,10.737000,462,307
534,73,12000,12001,4.658000,463,89
538,73,12000,12001,2.382000,464,10
539,74,12000,12001,3.953000,465,74
541,73,12000,12001,2.435000,466,14
545,74,12000,12001,2.892000,467,33
546,74,12000,12001,2.901000,468,33
548,74,12000,12001,2.873000,469,28
550,73,12000,12001,3.586000,470,59
553,74,12000,12001,2.694000,471,18
555,74,12000,12001,5.582000,473,131
557,73,12000,12001,2.905000,474,27
558,74,12000,12001,4.007000,475,77
561,74,12000,12001,3.421000,476,53
563,73,12000,12001,16.809000,484,578
564,74,12000,12001,3.047000,485,1
565,74,12000,12001,2.262000,486,2
566,74,12000,12001,2.171000,487,2
568,73,12000,12001,2.186000,488,4
569,74,12000,12001,15.739000,494,485
570,74,12000,12001,4.304000,495,32
575,73,12000,12001,2.305000,496,11
576,74,12000,12001,2.368000,497,13
577,74,12000,12001,2.229000,498,7
579,73,12000,12001,2.560000,500,22
581,74,12000,12001,2.203000,501,6
582,73,12000,12001,4.210000,506,84
583,73,12000,12001,2.169000,507,1
584,74,12000,12001,2.097000,508,2
585,73,12000,12001,2.115000,509,3
586,74,12000,12001,2.151000,510,4
587,73,12000,12001,5.655000,511,139
588,74,12000,12001,2.510000,512,9
590,74,12000,12001,2.161000,513,3
591,73,12000,12001,2.176000,514,5
592,74,12000,12001,2.248000,515,6
593,74,12000,12001,2.379000,516,8
594,74,12000,12001,2.311000,517,7
596,74,12000,12001,2.257000,518,6
597,74,12000,12001,2.160000,519,2
598,74,12000,12001,2.171000,520,3
599,74,12000,12001,2.199000,521,4
601,74,12000,12001,4.144000,523,83
602,74,12000,12001,2.305000,524,1
603,73,12000,12001,2.240000,525,6
605,74,12000,12001,2.213000,526,4
607,74,12000,12001,2.161000,527,3
608,74,12000,12001,2.367000,528,7
609,74,12000,12001,2.225000,529,3
610,73,12000,12001,2.664000,530,18
611,74,12000,12001,2.166000,531,2
612,74,12000,12001,3.083000,532,36
614,73,12000,12001,4.131000,534,75
615,73,12000,12001,39.913000,539,1457
616,74,12000,12001,3.426000,540,1
617,74,12000,12001,2.166000,541,2
618,74,12000,12001,2.110000,542,2
619,74,12000,12001,2.102000,543,2
620,74,12000,12001,2.104000,544,2
621,73,12000,12001,2.097000,545,2
623,74,12000,12001,2.546000,546,5
625,74,12000,12001,2.390000,547,12
627,73,12000,12001,2.512000,549,19
628,74,12000,12001,2.175000,550,5
630,74,12000,12001,2.214000,551,2
631,73,12000,12001,2.573000,553,19
633,73,12000,12001,2.887000,554,29
635,74,12000,12001,2.452000,555,16
636,73,12000,12001,6.672000,557,174
637,74,12000,12001,2.214000,558,2
640,73,12000,12001,2.129000,560,5
641,74,12000,12001,2.143000,561,5
642,73,12000,12001,2.656000,562,23
643,74,12000,12001,2.276000,563,2
645,74,12000,12001,2.232000,564,5
647,73,12000,12001,2.638000,565,22
648,74,12000,12001,2.859000,566,31
649,74,12000,12001,2.433000,567,16
651,73,12000,12001,2.321000,568,10
652,73,12000,12001,2.132000,569,3
653,74,12000,12001,3.557000,571,61
655,74,12000,12001,2.266000,572,5
656,73,12000,12001,2.159000,573,4
658,74,12000,12001,2.266000,574,3
659,73,12000,12001,4.861000,576,105
661,74,12000,12001,2.857000,578,31
663,74,12000,12001,2.138000,579,2
664,73,12000,12001,2.058000,580,2
665,74,12000,12001,2.076000,581,2
666,74,12000,12001,2.072000,582,2
667,73,12000,12001,2.041000,583,1
668,74,12000,12001,2.048000,584,1
669,74,12000,12001,2.257000,586,10
673,74,12000,12001,2.187000,587,5
674,73,12000,12001,2.634000,589,22
675,74,12000,12001,4.785000,590,87
678,73,12000,12001,2.595000,591,22
679,74,12000,12001,2.189000,592,6
680,73,12000,12001,2.812000,593,22
681,74,12000,12001,2.365000,594,12
682,73,12000,12001,3.885000,595,64
683,74,12000,12001,2.209000,596,6
685,73,12000,12001,2.221000,597,6
687,74,12000,12001,2.148000,598,4
688,73,12000,12001,2.598000,600,24
689,73,12000,12001,2.572000,601,21
690,74,12000,12001,6.060000,603,160
692,74,12000,12001,2.203000,604,2
693,73,12000,12001,2.132000,605,3
694,73,12000,12001,4.987000,606,107
695,74,12000,12001,2.332000,607,10
696,73,12000,12001,2.068000,608,1
698,74,12000,12001,3.893000,610,78
701,73,12000,12001,2.374000,611,6
702,74,12000,12001,2.171000,612,5
703,74,12000,12001,2.178000,613,4
705,73,12000,12001,2.271000,614,8
706,74,12000,12001,2.225000,615,7
708,74,12000,12001,2.320000,616,10
709,73,12000,12001,6.719000,619,198
710,74,12000,12001,2.430000,620,4
711,73,12000,12001,2.178000,621,2
712,74,12000,12001,2.163000,622,3
715,74,12000,12001,2.807000,623,29
716,73,12000,12001,2.791000,625,29
718,74,12000,12001,2.618000,626,9
719,73,12000,12001,2.628000,627,17
720,74,12000,12001,4.406000,629,71
721,74,12000,12001,2.130000,630,1
724,74,12000,12001,2.316000,631,4
725,74,12000,12001,2.449000,632,13
726,74,12000,12001,2.379000,633,11
727,73,12000,12001,4.086000,635,83
728,74,12000,12001,2.094000,636,1
729,74,12000,12001,2.105000,637,2
730,74,12000,12001,2.097000,638,2
731,74,12000,12001,4.342000,640,85
732,73,12000,12001,2.097000,641,1
735,73,12000,12001,2.182000,643,6
736,74,12000,12001,2.170000,644,5
737,74,12000,12001,2.171000,645,5
739,73,12000,12001,2.298000,646,6
740,74,12000,12001,2.277000,647,8
742,74,12000,12001,2.182000,648,4
743,73,12000,12001,2.279000,649,8
744,74,12000,12001,12.366000,653,376
745,74,12000,12001,2.717000,654,1
747,73,12000,12001,2.666000,655,4
748,74,12000,12001,2.217000,656,6
749,74,12000,12001,2.388000,657,5
750,73,12000,12001,2.370000,658,8
751,74,12000,12001,2.347000,659,10
754,73,12000,12001,2.542000,660,8
755,74,12000,12001,2.352000,661,7
756,74,12000,12001,2.326000,662,8
757,74,12000,12001,2.257000,663,7
759,74,12000,12001,2.219000,664,5
760,73,12000,12001,3.595000,666,50
761,74,12000,12001,2.179000,667,4
763,73,12000,12001,2.213000,668,7
764,74,12000,12001,2.221000,669,3
766,73,12000,12001,2.614000,671,19
767,74,12000,12001,2.099000,672,1
768,73,12000,12001,22.823000,676,733
769,74,12000,12001,3.257000,677,1
770,73,12000,12001,2.291000,678,2
771,74,12000,12001,5.536000,679,131
772,74,12000,12001,2.255000,680,4
773,74,12000,12001,2.139000,681,2
781,73,12000,12001,2.885000,682,22
782,74,12000,12001,2.989000,683,36
783,73,12000,12001,13.827000,686,476
784,73,12000,12001,3.617000,687,33
786,74,12000,12001,3.461000,689,60
788,74,12000,12001,4.926000,690,113
789,73,12000,12001,4.435000,692,93
795,73,12000,12001,3.759000,695,63
796,74,12000,12001,2.983000,697,34
797,73,12000,12001,7.290000,699,203
798,74,12000,12001,4.590000,700,99
800,74,12000,12001,2.198000,701,4
802,74,12000,12001,3.352000,703,54
804,73,12000,12001,4.181000,705,77
810,73,12000,12001,2.339000,706,8
811,74,12000,12001,2.478000,707,14
812,74,12000,12001,2.324000,708,8
813,73,12000,12001,2.322000,709,8
815,73,12000,12001,2.896000,710,19
817,74,12000,12001,4.559000,712,93
818,73,12000,12001,2.802000,713,26
820,73,12000,12001,5.451000,715,132
821,73,12000,12001,2.988000,716,18
822,73,12000,12001,3.105000,717,36
824,73,12000,12001,8.591000,719,267
827,74,12000,12001,2.418000,720,4
828,73,12000,12001,5.185000,722,103
829,74,12000,12001,2.338000,723,4
830,74,12000,12001,2.468000,724,7
831,74,12000,12001,2.312000,725,6
832,74,12000,12001,2.240000,726,6
837,73,12000,12001,3.301000,727,34
838,74,12000,12001,4.089000,729,71
839,73,12000,12001,2.354000,730,10
841,74,12000,12001,2.490000,731,17
842,73,12000,12001,3.463000,732,36
844,74,12000,12001,66.546000,741,2592
849,74,12000,12001,2.491000,742,8
850,73,12000,12001,7.484000,744,193
851,74,12000,12001,5.303000,746,126
852,74,12000,12001,23.679000,748,840
856,74,12000,12001,2.513000,749,16
857,74,12000,12001,3.071000,750,20
859,74,12000,12001,2.673000,751,25
860,73,12000,12001,3.555000,752,59
862,73,12000,12001,2.571000,754,21
863,74,12000,12001,12.742000,755,433
866,74,12000,12001,2.228000,756,6
873,74,12000,12001,4.368000,758,81
874,73,12000,12001,5.260000,761,118
875,74,12000,12001,2.654000,762,23
876,73,12000,12001,6.015000,766,140
877,74,12000,12001,4.058000,767,80
880,74,12000,12001,3.268000,768,44
881,73,12000,12001,2.498000,769,11
883,73,12000,12001,2.238000,770,8
884,74,12000,12001,2.288000,771,10
885,74,12000,12001,2.702000,772,28
886,74,12000,12001,2.255000,773,6
887,73,12000,12001,8.511000,776,263
895,73,12000,12001,3.828000,777,48
897,73,12000,12001,3.948000,778,56
898,74,12000,12001,4.138000,780,78
900,73,12000,12001,3.487000,782,58
903,73,12000,12001,2.399000,783,10
904,73,12000,12001,9.854000,791,295
905,74,12000,12001,2.383000,792,1
906,73,12000,12001,2.142000,793,2
908,74,12000,12001,2.345000,794,3
909,73,12000,12001,2.269000,795,5
910,74,12000,12001,2.239000,796,6
912,74,12000,12001,2.172000,797,3
913,73,12000,12001,4.212000,799,58
914,74,12000,12001,2.197000,800,1
915,74,12000,12001,3.605000,801,43
917,74,12000,12001,2.415000,802,11
918,73,12000,12001,5.646000,803,131
919,74,12000,12001,2.206000,804,2
920,74,12000,12001,2.209000,805,4
921,74,12000,12001,2.299000,806,5
923,74,12000,12001,2.387000,807,6
925,74,12000,12001,2.701000,808,13
926,73,12000,12001,2.505000,809,9
928,73,12000,12001,3.177000,810,37
930,73,12000,12001,3.026000,811,34
931,73,12000,12001,2.533000,812,15
932,74,12000,12001,2.589000,813,21
933,74,12000,12001,3.683000,814,46
935,73,12000,12001,12.441000,816,406
937,74,12000,12001,2.236000,817,4
938,73,12000,12001,2.345000,818,7
940,74,12000,12001,3.423000,819,45
942,73,12000,12001,2.171000,820,3
943,74,12000,12001,2.213000,821,6
944,74,12000,12001,2.446000,823,15
946,73,12000,12001,2.431000,824,15
947,74,12000,12001,2.150000,825,3
948,73,12000,12001,3.024000,826,34
949,73,12000,12001,18.779000,829,664
950,74,12000,12001,3.184000,830,1
954,74,12000,12001,2.488000,831,12
957,73,12000,12001,3.342000,832,41
958,74,12000,12001,2.782000,833,26
959,74,12000,12001,3.022000,834,37
960,74,12000,12001,2.940000,835,35
961,73,12000,12001,2.520000,836,17
962,74,12000,12001,3.073000,837,27
963,73,12000,12001,2.792000,838,31
966,74,12000,12001,3.901000,839,67
968,73,12000,12001,3.589000,841,57
970,73,12000,12001,4.351000,842,75
971,73,12000,12001,2.289000,843,6
974,73,12000,12001,6.055000,846,153
975,74,12000,12001,2.444000,847,9
977,74,12000,12001,2.621000,848,23
979,73,12000,12001,2.250000,849,8
980,74,12000,12001,2.263000,850,8
981,73,12000,12001,2.766000,851,22
983,74,12000,12001,2.195000,852,5
984,73,12000,12001,2.228000,853,6
985,74,12000,12001,11.418000,857,360
986,74,12000,12001,7.980000,858,178
989,73,12000,12001,2.273000,859,6
990,74,12000,12001,2.195000,860,3
991,74,12000,12001,2.325000,861,9
994,74,12000,12001,2.535000,862,18
995,73,12000,12001,2.390000,863,13
996,74,12000,12001,2.213000,864,4
997,73,12000,12001,2.373000,865,7
999,74,12000,12001,3.267000,867,45
1000,73,12000,12001,5.078000,869,109
1001,73,12000,12001,3.431000,870,46
1002,74,12000,12001,2.244000,871,1
1003,74,12000,12001,2.119000,872,2
1004,74,12000,12001,2.152000,873,3
1005,74,12000,12001,2.517000,874,19
1006,74,12000,12001,2.789000,875,28
1007,74,12000,12001,5.273000,876,116
1008,73,12000,12001,2.255000,877,3
1010,74,12000,12001,3.838000,878,48
1013,74,12000,12001,2.458000,879,12
1014,74,12000,12001,2.333000,880,10
1015,73,12000,12001,2.777000,881,24
1017,73,12000,12001,3.262000,882,44
1018,73,12000,12001,3.792000,884,63
1020,73,12000,12001,2.250000,885,3
1021,74,12000,12001,2.449000,886,9
1022,74,12000,12001,4.698000,887,108
1024,73,12000,12001,2.713000,888,22
1026,73,12000,12001,2.654000,889,16
1027,74,12000,12001,2.318000,890,6
1028,74,12000,12001,2.355000,891,8
1029,73,12000,12001,2.829000,892,24
1030,74,12000,12001,2.717000,893,22
1032,74,12000,12001,2.528000,894,13
1034,73,12000,12001,2.827000,896,22
1035,73,12000,12001,2.901000,897,27
1037,73,12000,12001,2.335000,898,7
1038,73,12000,12001,13.344000,901,457
1039,73,12000,12001,2.782000,902,1
1040,74,12000,12001,2.189000,903,2
1042,74,12000,12001,2.240000,904,3
1043,73,12000,12001,3.040000,905,11
1044,74,12000,12001,2.513000,906,2
1049,73,12000,12001,3.199000,907,21
1050,74,12000,12001,2.790000,908,20
1051,73,12000,12001,2.780000,909,26
1053,73,12000,12001,4.982000,911,100
1054,74,12000,12001,2.747000,912,24
1055,74,12000,12001,18.969000,915,590
1060,73,12000,12001,2.385000,916,7
1061,74,12000,12001,2.527000,917,12
1062,73,12000,12001,3.621000,918,51
1063,74,12000,12001,2.782000,919,23
1064,74,12000,12001,3.475000,920,36
1066,73,12000,12001,2.889000,921,25
1067,73,12000,12001,3.511000,922,46
1068,74,12000,12001,2.636000,923,15
1071,73,12000,12001,2.361000,924,6
1072,74,12000,12001,2.330000,925,6
1073,74,12000,12001,3.285000,928,45
1075,73,12000,12001,2.334000,929,2
1077,74,12000,12001,2.343000,930,5
1080,73,12000,12001,2.498000,932,8
1081,73,12000,12001,2.682000,933,20
1083,73,12000,12001,4.172000,937,73
1084,74,12000,12001,2.264000,938,1
1086,73,12000,12001,9.592000,941,270
1088,74,12000,12001,2.310000,942,2
1090,74,12000,12001,2.369000,943,5
1091,73,12000,12001,5.581000,945,118
1094,74,12000,12001,2.486000,946,11
1095,73,12000,12001,2.336000,947,2
1096,74,12000,12001,2.503000,948,9
1097,74,12000,12001,2.381000,949,7
1099,73,12000,12001,3.696000,952,55
1101,74,12000,12001,3.230000,953,20
1102,73,12000,12001,2.452000,954,4
1105,73,12000,12001,2.494000,955,9
1106,74,12000,12001,2.748000,956,18
1107,74,12000,12001,2.510000,957,10
1110,74,12000,12001,2.383000,958,6
1111,73,12000,12001,2.412000,959,8
1112,74,12000,12001,2.397000,960,7
1113,74,12000,12001,2.425000,961,5
1115,73,12000,12001,9.148000,966,265
1116,74,12000,12001,2.924000,967,10
1118,73,12000,12001,5.398000,968,127
1120,73,12000,12001,2.289000,970,4
1122,74,12000,12001,9.672000,973,278
1123,73,12000,12001,2.449000,974,1
1124,74,12000,12001,2.413000,975,2
1125,74,12000,12001,2.290000,976,3
1127,73,12000,12001,2.334000,977,4
1128,73,12000,12001,6.875000,978,178
1129,73,12000,12001,4.234000,979,61
1131,74,12000,12001,2.423000,980,5
1133,73,12000,12001,2.621000,981,11
1134,74,12000,12001,2.359000,982,3
1136,73,12000,12001,5.530000,984,137
1137,74,12000,12001,2.496000,985,2
1139,74,12000,12001,2.571000,986,5
1141,73,12000,12001,2.970000,987,26
1142,74,12000,12001,2.467000,988,9
1143,74,12000,12001,2.523000,989,8
1144,74,12000,12001,2.910000,990,26
