time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
740,23,1793,198208,0.527000,74,73
750,23,1797,198204,0.431000,75,58
760,23,1787,198214,0.669000,76,93
770,23,1753,198248,0.508000,77,87
780,23,1769,198232,0.613000,78,69
790,23,1773,198228,0.537000,79,71
800,23,1812,198189,0.588000,80,59
810,23,1805,198196,0.484000,81,75
820,23,1784,198217,0.472000,82,71
830,23,1746,198255,0.442000,83,80
840,23,1758,198243,0.467000,84,49
850,23,1766,198235,0.469000,85,58
860,23,1736,198265,0.590000,86,75
870,23,1747,198254,0.549000,87,60
880,23,1777,198224,0.594000,88,61
890,23,1791,198210,0.368000,89,57
900,23,1823,198178,1.014000,90,63
910,23,1864,198137,1.129000,91,93
920,23,1936,198065,1.732000,92,93
930,23,1974,198027,0.650000,93,86
940,23,2051,197950,1.956000,94,77
950,23,2149,197852,0.878000,95,105
960,23,2196,197805,0.645000,96,110
970,23,2239,197762,1.257000,97,122
980,23,2343,197658,0.742000,98,88
990,23,2403,197598,0.744000,99,67
1000,23,2495,197506,1.128000,100,94
1010,23,2509,197492,1.382000,101,130
1020,23,2587,197414,1.261000,102,100
1030,23,2598,197403,0.994000,103,130
1040,23,2598,197403,1.031000,104,135
1050,23,2563,197438,0.865000,105,148
1060,23,2658,197343,1.199000,106,127
1070,23,2645,197356,0.770000,107,112
1080,23,2626,197375,0.793000,108,122
1090,23,2565,197436,0.733000,109,133
1100,23,2534,197467,0.940000,110,103
1110,23,2520,197481,0.691000,111,91
1120,23,2520,197481,0.745000,112,97
1130,23,2546,197455,0.826000,113,103
1140,23,2638,197363,0.885000,114,79
1150,23,2678,197323,0.949000,115,98
1160,23,2642,197359,0.875000,116,126
1170,23,2621,197380,0.641000,117,121
1180,23,2601,197400,0.762000,118,113
1190,23,2626,197375,0.851000,119,68
1200,23,2617,197384,0.787000,120,93
1210,23,2603,197398,0.825000,121,102
1220,23,2596,197405,0.760000,122,107
1230,23,2624,197377,0.784000,123,73
1240,23,2626,197375,0.740000,124,90
1250,23,2650,197351,0.875000,125,80
1260,23,2713,197288,1.185000,126,86
1270,23,2691,197310,0.849000,127,110
1280,23,2747,197254,1.679000,128,73
1290,23,2796,197205,1.560000,129,93
1300,23,2769,197232,0.902000,130,100
1310,23,2757,197244,0.702000,131,94
1320,23,2771,197230,1.028000,132,65
1330,23,2834,197167,1.138000,133,97
1340,23,2826,197175,0.858000,134,95
1350,23,2832,197169,1.047000,135,95
1360,23,2823,197178,1.050000,136,93
1370,23,2809,197192,0.901000,137,79
1380,23,2814,197187,1.027000,138,110
1390,23,2835,197166,1.039000,139,96
1400,23,2853,197148,1.117000,140,99
1410,23,2861,197140,1.055000,141,104
1420,23,2833,197168,0.897000,142,111
1430,23,2841,197160,0.872000,143,100
1440,23,2845,197156,0.961000,144,98
1450,23,2832,197169,0.765000,145,72
1460,23,2808,197193,0.795000,146,93
1470,23,2850,197151,1.011000,147,87
1480,23,2814,197187,0.944000,148,100
1490,23,2839,197162,0.752000,149,72
1500,23,2842,197159,0.888000,150,94
1510,23,2839,197162,1.415000,151,93
1520,23,2829,197172,0.877000,152,93
1530,23,2825,197176,0.948000,153,107
1540,23,2824,197177,0.958000,154,108
1550,23,2828,197173,0.861000,155,88
1560,23,2784,197217,0.864000,156,109
1570,23,2780,197221,0.791000,157,83
1580,23,2776,197225,0.820000,158,88
1590,23,2762,197239,0.853000,159,88
1600,23,2779,197222,1.121000,160,89
1610,23,2790,197211,0.785000,161,66
1620,23,2865,197136,0.858000,162,86
1630,23,2879,197122,0.907000,163,84
1640,23,2821,197180,0.973000,164,127
1650,23,2815,197186,0.885000,165,86
1660,23,2853,197148,1.015000,166,68
1670,23,2850,197151,0.751000,167,107
1680,23,2863,197138,0.912000,168,103
1690,23,2872,197129,1.020000,169,92
1700,23,2816,197185,0.827000,170,109
1710,23,2846,197155,1.202000,171,93
1720,23,2809,197192,0.956000,172,105
1730,23,2774,197227,0.937000,173,113
1740,23,2769,197232,0.940000,174,104
1750,23,2777,197224,0.908000,175,104
1760,23,2773,197228,0.759000,176,87
1770,23,2818,197183,0.883000,177,75
1780,23,2831,197170,1.098000,178,90
1790,23,2881,197120,0.985000,179,85
1800,23,2864,197137,1.157000,180,110
1810,23,2860,197141,1.495000,181,145
1820,23,2904,197097,1.174000,182,111
1830,23,2922,197079,1.257000,183,98
1840,23,2874,197127,1.105000,184,119
1850,23,2844,197157,0.881000,185,103
1860,23,2896,197105,0.753000,186,87
1870,23,2904,197097,0.818000,187,77
1880,23,2916,197085,0.769000,188,76
1890,23,2950,197051,1.238000,189,95
1900,23,2910,197091,0.880000,190,108
1910,23,2912,197089,0.816000,191,81
1920,23,2905,197096,1.076000,192,86
1930,23,2909,197092,1.004000,193,78
1940,23,2911,197090,0.968000,194,92
1950,23,2914,197087,0.772000,195,80
1960,23,2877,197124,0.928000,196,108
1970,23,2858,197143,0.770000,197,85
1980,23,2858,197143,0.754000,198,67
1990,23,2829,197172,0.919000,199,89
2000,23,2807,197194,0.918000,200,78
2010,23,2789,197212,0.767000,201,65
2020,23,2812,197189,0.908000,202,61
2030,23,2784,197217,0.761000,203,89
2040,23,2768,197233,0.817000,204,78
2050,23,2804,197197,1.140000,205,60
2060,23,2817,197184,0.873000,206,71
2070,23,2836,197165,0.955000,207,76
2080,23,2876,197125,0.887000,208,85
2090,23,2864,197137,0.846000,209,89
2100,23,2872,197129,0.788000,210,81
2110,23,2864,197137,0.960000,211,81
2120,23,2870,197131,0.818000,212,73
2130,23,2904,197097,0.846000,213,75
2140,23,2891,197110,0.838000,214,73
2150,23,2910,197091,0.812000,215,70
2160,23,2915,197086,1.045000,216,84
2170,23,2922,197079,0.980000,217,80
2180,23,2939,197062,0.910000,218,93
2190,23,2925,197076,0.936000,219,87
2200,23,2910,197091,1.028000,220,78
2210,23,2893,197108,1.003000,221,82
2220,23,2959,197042,0.891000,222,74
2230,23,2948,197053,0.918000,223,70
2240,23,2951,197050,0.960000,224,87
2250,23,2942,197059,1.086000,225,80
2260,23,2924,197077,0.886000,226,76
2270,23,2904,197097,0.762000,227,70
2280,23,2899,197102,0.817000,228,64
2290,23,2981,197020,1.022000,229,52
2300,23,3005,196996,1.181000,230,65
2310,23,2984,197017,0.824000,231,87
2320,23,2983,197018,0.853000,232,65
2330,23,2996,197005,0.912000,233,70
2340,23,2995,197006,0.783000,234,65
2350,23,2968,197033,0.817000,235,90
2360,23,2951,197050,0.847000,236,72
2370,23,2937,197064,0.757000,237,67
2380,23,2936,197065,0.813000,238,63
2390,23,2921,197080,0.797000,239,68
2400,23,2911,197090,0.808000,240,59
2410,23,2915,197086,0.758000,241,59
2420,23,2924,197077,0.984000,242,61
2430,23,2970,197031,0.971000,243,67
2440,23,2967,197034,0.835000,244,80
2450,23,2969,197032,0.954000,245,71
2460,23,2973,197028,0.784000,246,61
2470,23,2973,197028,0.838000,247,58
2480,23,2968,197033,1.084000,248,74
2490,23,2954,197047,0.831000,249,65
2500,23,2952,197049,0.820000,250,56
2510,23,2932,197069,0.884000,251,66
2520,23,2952,197049,0.798000,252,55
2530,23,2950,197051,0.835000,253,59
2540,23,2959,197042,0.766000,254,62
2550,23,3028,196973,1.085000,255,61
2560,23,3013,196988,1.073000,256,79
2570,23,3048,196953,1.369000,257,70
2580,23,3035,196966,0.905000,258,84
2590,23,3020,196981,0.895000,259,71
2600,23,3020,196981,0.811000,260,55
2610,23,3004,196997,0.990000,261,71
2620,23,3007,196994,0.776000,262,59
2630,23,3081,196920,1.171000,263,66
2640,23,3097,196904,1.174000,264,61
2650,23,3083,196918,0.868000,265,66
2660,23,3082,196919,1.217000,266,87
2670,23,3051,196950,0.870000,267,97
2680,23,3014,196987,1.021000,268,98
2690,23,3019,196982,0.828000,269,76
2700,23,3005,196996,0.819000,270,70
2710,23,2975,197026,0.894000,271,83
2720,23,2954,197047,0.825000,272,76
2730,23,2954,197047,0.938000,273,77
2740,23,2934,197067,0.781000,274,72
2750,23,2934,197067,1.128000,275,63
2760,23,2930,197071,0.817000,276,60
2770,23,2933,197068,0.986000,277,79
2780,23,2935,197066,0.948000,278,56
2790,23,2915,197086,0.875000,279,77
2800,23,2911,197090,0.879000,280,68
2810,23,2918,197083,0.772000,281,56
2820,23,2922,197079,0.881000,282,67
2830,23,2891,197110,0.859000,283,77
2840,23,2893,197108,0.818000,284,59
2850,23,2909,197092,0.741000,285,57
2860,23,2914,197087,0.791000,286,59
2870,23,2888,197113,0.775000,287,68
2880,23,2879,197122,0.934000,288,68
2890,23,2864,197137,0.874000,289,81
2900,23,2848,197153,0.830000,290,74
2910,23,2874,197127,0.941000,291,47
2920,23,2860,197141,0.825000,292,71
2930,23,2857,197144,0.700000,293,49
2940,23,2848,197153,0.757000,294,63
2950,23,2844,197157,0.848000,295,63
2960,23,2837,197164,0.851000,296,65
2970,23,2845,197156,0.810000,297,61
2980,23,2838,197163,0.873000,298,59
2990,23,2847,197154,0.768000,299,61
3000,23,2855,197146,0.771000,300,55
3010,23,2865,197136,0.885000,301,90
3020,23,2858,197143,0.772000,302,81
3030,23,2851,197150,0.854000,303,67
3040,23,2864,197137,0.788000,304,71
3050,23,2882,197119,0.850000,305,66
3060,23,2889,197112,0.778000,306,44
3070,23,2875,197126,0.734000,307,65
3080,23,2860,197141,0.789000,308,66
3090,23,2862,197139,0.698000,309,53
3100,23,2849,197152,0.734000,310,61
3110,23,2847,197154,0.660000,311,46
3120,23,2853,197148,0.903000,312,53
3130,23,2866,197135,0.802000,313,58
3140,23,2843,197158,0.725000,314,77
3150,23,2835,197166,0.731000,315,55
3160,23,2825,197176,0.703000,316,65
3170,23,2804,197197,0.885000,317,70
3180,23,2791,197210,0.792000,318,58
3190,23,2783,197218,0.751000,319,58
3200,23,2777,197224,0.735000,320,63
3210,23,2769,197232,0.804000,321,60
3220,23,2743,197258,0.792000,322,80
3230,23,2741,197260,0.860000,323,66
3240,23,2728,197273,0.761000,324,59
3250,23,2709,197292,0.735000,325,63
3260,23,2705,197296,0.745000,326,46
3270,23,2707,197294,0.969000,327,55
3280,23,2709,197292,0.796000,328,42
3290,23,2695,197306,0.837000,329,57
3300,23,2684,197317,0.844000,330,55
3310,23,2675,197326,0.728000,331,56
3320,23,2681,197320,0.703000,332,49
3330,23,2670,197331,0.858000,333,51
3340,23,2655,197346,0.724000,334,55
3350,23,2659,197342,0.610000,335,49
3360,23,2668,197333,0.908000,336,46
3370,23,2660,197341,0.682000,337,60
3380,23,2667,197334,0.626000,338,37
3390,23,2673,197328,0.757000,339,45
3400,23,2665,197336,0.642000,340,63
3410,23,2663,197338,0.924000,341,60
3420,23,2667,197334,0.723000,342,44
3430,23,2655,197346,0.737000,343,55
3440,23,2664,197337,0.728000,344,50
3450,23,2662,197339,0.780000,345,49
3460,23,2650,197351,0.720000,346,50
3470,23,2645,197356,0.718000,347,45
3480,23,2644,197357,0.684000,348,45
3490,23,2643,197358,0.657000,349,44
3500,23,2640,197361,0.732000,350,50
3510,23,2634,197367,0.782000,351,57
3520,23,2622,197379,0.757000,352,67
3530,23,2621,197380,0.710000,353,54
3540,23,2623,197378,0.741000,354,50
3550,23,2623,197378,0.732000,355,41
3560,23,2636,197365,0.820000,356,51
3570,23,2628,197373,0.681000,357,61
3580,23,2625,197376,0.811000,358,61
3590,23,2638,197363,1.019000,359,49
3600,23,2619,197382,0.715000,360,70
3610,23,2599,197402,0.729000,361,66
3620,23,2596,197405,0.894000,362,56
3630,23,2603,197398,0.613000,363,49
3640,23,2581,197420,0.681000,364,53
3650,23,2579,197422,0.709000,365,44
3660,23,2569,197432,0.702000,366,52
3670,23,2581,197420,0.885000,367,43
3680,23,2547,197454,0.721000,368,74
3690,23,2531,197470,0.654000,369,50
3700,23,2531,197470,0.718000,370,42
3710,23,2522,197479,0.746000,371,54
3720,23,2528,197473,0.827000,372,42
3730,23,2524,197477,0.722000,373,52
3740,23,2503,197498,0.816000,374,61
3750,23,2521,197480,0.728000,375,41
3760,23,2513,197488,0.755000,376,55
3770,23,2528,197473,0.720000,377,43
3780,23,2527,197474,0.833000,378,63
3790,23,2514,197487,0.804000,379,61
3800,23,2506,197495,0.706000,380,48
3810,23,2499,197502,0.647000,381,50
3820,23,2480,197521,0.669000,382,51
3830,23,2502,197499,0.665000,383,40
3840,23,2485,197516,0.774000,384,62
3850,23,2474,197527,0.795000,385,53
3860,23,2461,197540,0.817000,386,55
3870,23,2455,197546,0.690000,387,48
3880,23,2468,197533,0.822000,388,49
3890,23,2474,197527,0.646000,389,57
3900,23,2488,197513,0.851000,390,55
3910,23,2496,197505,1.035000,391,87
3920,23,2490,197511,1.128000,392,83
3930,23,2473,197528,0.781000,393,73
3940,23,2453,197548,0.783000,394,73
3950,23,2451,197550,0.670000,395,48
3960,23,2693,197308,5.487000,396,55
3970,23,2689,197312,0.757000,397,70
3980,23,2676,197325,0.700000,398,63
3990,23,3002,196999,0.725000,399,56
4000,23,3113,196888,1.048000,400,77
4010,23,3089,196912,0.758000,401,68
4020,23,3085,196916,0.824000,402,59
4030,23,3260,196741,1.123000,403,57
4040,23,3264,196737,0.979000,404,58
4050,23,3265,196736,0.804000,405,56
4060,23,3256,196745,0.833000,406,67
4070,23,3243,196758,0.802000,407,66
4080,23,3332,196669,1.021000,408,74
4090,23,3307,196694,0.634000,409,69
4100,23,3304,196697,0.811000,410,54
4110,23,3808,196193,0.955000,411,68
4120,23,3804,196197,0.801000,412,61
4130,23,3805,196196,0.780000,413,54
4140,23,3805,196196,0.829000,414,57
4150,23,3881,196120,0.858000,415,59
4160,23,3875,196126,0.734000,416,57
4170,23,3949,196052,1.046000,417,70
4180,23,3952,196049,0.701000,418,53
4190,23,3968,196033,0.805000,419,45
4200,23,4022,195979,0.833000,420,63
4210,23,4129,195872,1.016000,421,61
4220,23,4176,195825,1.080000,422,57
4230,23,4195,195806,0.978000,423,53
4240,23,4201,195800,1.018000,424,58
4250,23,4193,195808,0.951000,425,71
4260,23,4201,195800,0.942000,426,58
4270,23,4207,195794,1.082000,427,69
4280,23,4245,195756,1.011000,428,55
4290,23,4466,195535,1.109000,429,65
4300,23,4504,195497,1.073000,430,70
4310,23,4499,195502,1.004000,431,76
4320,23,4490,195511,0.950000,432,73
4330,23,4599,195402,1.329000,433,83
4340,23,4682,195319,1.215000,434,73
4350,23,4660,195341,0.890000,435,76
4360,23,4699,195302,0.939000,436,76
4370,23,4804,195197,0.974000,437,61
4380,23,4853,195148,0.909000,438,72
4390,23,4887,195114,1.178000,439,69
4400,23,4895,195106,1.052000,440,70
4410,23,4903,195098,1.178000,441,83
4420,23,4951,195050,2.598000,442,87
4430,23,4958,195043,1.519000,443,75
4440,23,4945,195056,0.838000,444,69
4450,23,4933,195068,0.871000,445,67
4460,23,4902,195099,0.784000,446,71
4470,23,4910,195091,1.025000,447,55
4480,23,4920,195081,0.922000,448,53
4490,23,4906,195095,0.914000,449,79
4500,23,5092,194909,1.281000,450,76
4510,23,5070,194931,0.981000,451,70
4520,23,5137,194864,2.653000,452,60
4530,23,5134,194867,1.011000,453,67
4540,23,5114,194887,0.806000,454,73
4550,23,5229,194772,5.470000,455,76
4560,23,5229,194772,0.841000,456,58
4570,23,5228,194773,1.017000,457,65
4580,23,5216,194785,0.905000,458,65
4590,23,5226,194775,0.870000,459,57
4600,23,5219,194782,0.894000,460,79
4610,23,5206,194795,0.950000,461,76
4620,23,5261,194740,1.043000,462,68
4630,23,5226,194775,0.906000,463,84
4640,23,5219,194782,1.118000,464,65
4650,23,5229,194772,0.875000,465,74
4660,23,5195,194806,0.822000,466,80
4670,23,5176,194825,0.783000,467,69
4680,23,5162,194839,0.774000,468,59
4690,23,5172,194829,0.787000,469,52
4700,23,5170,194831,0.829000,470,60
4710,23,5204,194797,0.912000,471,77
4720,23,5183,194818,0.890000,472,69
4730,23,5180,194821,0.802000,473,73
4740,23,5155,194846,0.839000,474,73
4750,23,5161,194840,0.804000,475,57
4760,23,5175,194826,0.958000,476,65
4770,23,5175,194826,0.863000,477,69
4780,23,5152,194849,0.977000,478,81
4790,23,5144,194857,0.920000,479,83
4800,23,5105,194896,0.928000,480,97
4810,23,5093,194908,0.914000,481,100
4820,23,5057,194944,0.885000,482,95
4830,23,5017,194984,0.894000,483,83
4840,23,5059,194942,0.970000,484,77
4850,23,5021,194980,0.909000,485,79
4860,23,5011,194990,0.919000,486,60
4870,23,5003,194998,1.093000,487,64
4880,23,4985,195016,0.845000,488,63
4890,23,5075,194926,0.967000,489,55
4900,23,5095,194906,1.085000,490,66
4910,23,5090,194911,0.884000,491,68
4920,23,5093,194908,0.790000,492,51
4930,23,5075,194926,0.782000,493,66
4940,23,5079,194922,0.912000,494,73
4950,23,5077,194924,0.971000,495,69
4960,23,5056,194945,0.949000,496,73
4970,23,5057,194944,0.869000,497,65
4980,23,5049,194952,0.828000,498,66
4990,23,5058,194943,0.897000,499,65
5000,23,5074,194927,1.316000,500,57
5010,23,5096,194905,0.965000,501,74
5020,23,5072,194929,0.883000,502,73
5030,23,5059,194942,0.851000,503,66
5040,23,5040,194961,0.863000,504,82
5050,23,5030,194971,0.914000,505,62
5060,23,5025,194976,0.848000,506,51
5070,23,4997,195004,0.759000,507,66
5080,23,4995,195006,0.805000,508,53
5090,23,4998,195003,1.000000,509,73
5100,23,4987,195014,0.916000,510,63
5110,23,5059,194942,1.709000,511,75
5120,23,5082,194919,1.132000,512,73
5130,23,5096,194905,0.886000,513,53
5140,23,5222,194779,0.766000,514,47
5150,23,5281,194720,1.632000,515,62
5160,23,5343,194658,1.060000,516,43
5170,23,5398,194603,1.433000,517,59
5180,23,5440,194561,1.549000,518,75
5190,23,5509,194492,0.912000,519,70
5200,23,5496,194505,0.843000,520,66
5210,23,5492,194509,0.912000,521,67
5220,23,5508,194493,0.891000,522,50
5230,23,5538,194463,1.167000,523,43
5240,23,5568,194433,1.209000,524,61
5250,23,5571,194430,0.828000,525,53
5260,23,5571,194430,1.075000,526,54
5270,23,5594,194407,0.917000,527,38
5280,23,5668,194333,0.936000,528,53
5290,23,5805,194196,1.330000,529,58
5300,23,5812,194189,2.193000,530,77
5310,23,5831,194170,1.320000,531,47
5320,23,5871,194130,1.004000,532,54
5330,23,5880,194121,1.265000,533,60
5340,23,5906,194095,0.914000,534,72
5350,23,5887,194114,1.134000,535,86
5360,23,5836,194165,0.980000,536,99
5370,23,5804,194197,1.291000,537,79
5380,23,5779,194222,1.009000,538,70
5390,23,5769,194232,1.103000,539,64
5400,23,5736,194265,0.823000,540,65
5410,23,5748,194253,0.997000,541,67
5420,23,5700,194301,0.904000,542,82
5430,23,5677,194324,0.992000,543,61
5440,23,5658,194343,1.428000,544,75
5450,23,5627,194374,0.926000,545,79
5460,23,5600,194401,0.812000,546,65
5470,23,5591,194410,1.089000,547,53
5480,23,5586,194415,0.915000,548,51
5490,23,5582,194419,0.980000,549,53
5500,23,5554,194447,0.954000,550,71
5510,23,5555,194446,1.140000,551,76
5520,23,5530,194471,0.967000,552,65
5530,23,5536,194465,1.267000,553,55
5540,23,5548,194453,1.044000,554,51
5550,23,5538,194463,0.852000,555,59
5560,23,5551,194450,1.025000,556,46
5570,23,5548,194453,1.067000,557,48
5580,23,5568,194433,1.071000,558,48
5590,23,5587,194414,1.092000,559,58
5600,23,5590,194411,1.193000,560,59
5610,23,5584,194417,1.005000,561,58
5620,23,5580,194421,1.073000,562,48
5630,23,5543,194458,0.970000,563,76
5640,23,5525,194476,0.914000,564,59
5650,23,5525,194476,1.168000,565,69
5660,23,5495,194506,1.219000,566,88
5670,23,5462,194539,1.086000,567,71
5680,23,5429,194572,0.959000,568,75
5690,23,5419,194582,0.862000,569,58
5700,23,5398,194603,0.926000,570,60
5710,23,5389,194612,1.005000,571,65
5720,23,5415,194586,1.105000,572,58
5730,23,5414,194587,0.969000,573,58
5740,23,5455,194546,1.236000,574,52
5750,23,5450,194551,1.005000,575,56
5760,23,5454,194547,1.065000,576,59
5770,23,5451,194550,1.127000,577,64
5780,23,5430,194571,1.128000,578,72
5790,23,5419,194582,1.055000,579,62
5800,23,5418,194583,1.123000,580,68
5810,23,5391,194610,0.898000,581,73
5820,23,5366,194635,1.062000,582,63
5830,23,5307,194694,0.935000,583,88
5840,23,5321,194680,1.185000,584,49
5850,23,5319,194682,0.881000,585,56
5860,23,5301,194700,0.849000,586,64
5870,23,5295,194706,1.043000,587,59
5880,23,5267,194734,0.987000,588,68
5890,23,5252,194749,1.023000,589,49
5900,23,5258,194743,0.846000,590,42
5910,23,5246,194755,0.902000,591,64
5920,23,5223,194778,1.145000,592,62
5930,23,5213,194788,1.072000,593,52
5940,23,5213,194788,1.036000,594,53
5950,23,5237,194764,1.487000,595,51
5960,23,5199,194802,0.952000,596,73
5970,23,5194,194807,1.050000,597,52
5980,23,5173,194828,0.862000,598,59
5990,23,5170,194831,0.987000,599,51
6000,23,5162,194839,0.877000,600,57
6010,23,5411,194590,1.629000,601,79
6020,23,5570,194431,1.208000,602,81
6030,23,5668,194333,1.642000,603,102
6040,23,6065,193936,2.147000,604,99
6050,23,6397,193604,1.734000,605,118
6060,23,6446,193555,1.997000,606,110
6070,23,6711,193290,2.102000,607,136
6080,23,6707,193294,1.835000,608,133
6090,23,6737,193264,2.196000,609,128
6100,23,6751,193250,2.019000,610,128
6110,23,6762,193239,1.591000,611,123
6120,23,6758,193243,1.461000,612,126
6130,23,7236,192765,1.866000,613,128
6140,23,7201,192800,1.597000,614,142
6150,23,7390,192611,1.982000,615,136
6160,23,7346,192655,2.004000,616,149
6170,23,7318,192683,1.757000,617,117
6180,23,7320,192681,1.569000,618,117
6190,23,7317,192684,1.481000,619,115
6200,23,7375,192626,1.682000,620,137
6210,23,7356,192645,1.463000,621,125
6220,23,7328,192673,1.559000,622,146
6230,23,7321,192680,1.560000,623,105
6240,23,7282,192719,1.694000,624,127
6250,23,7263,192738,1.482000,625,127
6260,23,7260,192741,1.347000,626,105
6270,23,7219,192782,1.475000,627,125
6280,23,7193,192808,1.325000,628,118
6290,23,7189,192812,1.400000,629,102
6300,23,7204,192797,1.481000,630,116
6310,23,7185,192816,1.605000,631,112
6320,23,7171,192830,1.546000,632,124
6330,23,7163,192838,1.729000,633,115
6340,23,7178,192823,1.440000,634,115
6350,23,7153,192848,1.317000,635,116
6360,23,7151,192850,1.425000,636,104
6370,23,7152,192849,1.657000,637,110
6380,23,7192,192809,1.546000,638,117
6390,23,7182,192819,1.602000,639,126
6400,23,7170,192831,1.729000,640,137
6410,23,7097,192904,1.612000,641,159
6420,23,7199,192802,1.495000,642,111
6430,23,7207,192794,1.323000,643,120
6440,23,7202,192799,1.445000,644,105
6450,23,7164,192837,1.473000,645,123
6460,23,7152,192849,1.363000,646,110
6470,23,7139,192862,1.362000,647,116
6480,23,7119,192882,1.414000,648,104
6490,23,7128,192873,1.596000,649,110
6500,23,7112,192889,1.572000,650,116
6510,23,7108,192893,1.594000,651,101
6520,23,7106,192895,1.527000,652,113
6530,23,7080,192921,1.297000,653,122
6540,23,7049,192952,1.383000,654,109
6550,23,7036,192965,1.469000,655,114
6560,23,7001,193000,1.399000,656,122
6570,23,7001,193000,1.773000,657,96
6580,23,7008,192993,1.594000,658,103
6590,23,6990,193011,1.559000,659,108
6600,23,6983,193018,1.707000,660,111
6610,23,6956,193045,1.391000,661,136
6620,23,6924,193077,1.534000,662,119
6630,23,6921,193080,1.422000,663,105
6640,23,6931,193070,1.557000,664,96
6650,23,6923,193078,1.435000,665,103
6660,23,6934,193067,1.533000,666,94
6670,23,7006,192995,1.642000,667,115
6680,23,6964,193037,1.592000,668,121
6690,23,6958,193043,1.651000,669,111
6700,23,6947,193054,1.454000,670,104
6710,23,6934,193067,1.626000,671,116
6720,23,6913,193088,1.716000,672,118
6730,23,6905,193096,1.463000,673,103
6740,23,6918,193083,1.596000,674,111
6750,23,6892,193109,1.475000,675,111
6760,23,6867,193134,1.521000,676,112
6770,23,6872,193129,1.571000,677,107
6780,23,6852,193149,1.306000,678,97
6790,23,6855,193146,1.227000,679,88
6800,23,6844,193157,1.243000,680,102
6810,23,6835,193166,1.405000,681,119
6820,23,6841,193160,1.205000,682,125
6830,23,6815,193186,1.518000,683,122
6840,23,6819,193182,1.532000,684,111
6850,23,6820,193181,1.317000,685,94
6860,23,6864,193137,1.655000,686,95
6870,23,6832,193169,1.382000,687,121
6880,23,6785,193216,1.625000,688,142
6890,23,6762,193239,1.321000,689,119
6900,23,6758,193243,1.324000,690,100
6910,23,6743,193258,1.298000,691,149
6920,23,6802,193199,1.380000,692,113
6930,23,6916,193085,1.378000,693,85
6940,23,6900,193101,1.217000,694,90
6950,23,7078,192923,1.172000,695,80
6960,23,7062,192939,1.360000,696,94
6970,23,7216,192785,1.549000,697,75
6980,23,7230,192771,1.493000,698,106
6990,23,7212,192789,1.370000,699,87
7000,23,7224,192777,1.736000,700,98
7010,23,7207,192794,1.531000,701,85
7020,23,7185,192816,1.306000,702,87
