time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
1100,1,21,199980,0.028000,110,13
1110,3,19,199982,0.029000,111,10
1120,1,16,199985,0.005000,112,12
1130,1,17,199984,0.004000,113,9
1140,8,19,199982,0.065000,114,11
1150,2,18,199983,0.004000,115,10
1160,1,26,199975,0.005000,116,8
1170,2,20,199981,0.028000,117,18
1180,2,17,199984,0.028000,118,14
1190,42,21,199980,0.100000,119,8
1200,12,21,199980,0.048000,120,10
1210,4,20,199981,0.031000,121,14
1220,4,21,199980,0.042000,122,10
1230,1,23,199978,0.005000,123,10
1240,21,23,199978,0.031000,124,11
1250,2,22,199979,0.006000,125,11
1260,187,24,199977,0.053000,126,10
1270,1,20,199981,0.026000,127,11
1280,7,21,199980,0.029000,128,10
1290,2,19,199982,0.026000,129,11
1300,2,17,199984,0.025000,130,11
1310,28,19,199982,0.028000,131,9
1320,3,19,199982,0.026000,132,10
1330,5,17,199984,0.050000,133,13
1340,2,15,199986,0.006000,134,11
1350,2,15,199986,0.024000,135,6
1360,1,12,199989,0.005000,136,9
1370,3,13,199988,0.024000,137,8
1380,2,13,199988,0.026000,138,12
1390,2,14,199987,0.026000,139,9
1400,3,16,199985,0.048000,140,13
1410,2,14,199987,0.006000,141,13
1420,3,15,199986,0.027000,142,9
1430,4,12,199989,0.026000,143,11
1440,2,10,199991,0.027000,144,11
1450,4,14,199987,0.065000,145,10
1460,5,14,199987,0.026000,146,10
1470,4,18,199983,0.026000,147,11
1480,8,19,199982,0.065000,148,13
1490,2,18,199983,0.039000,149,13
1500,3,19,199982,0.026000,150,9
1510,3,17,199984,0.006000,151,12
1520,7,16,199985,0.029000,152,11
1530,3,18,199983,0.028000,153,11
1540,3,16,199985,0.026000,154,11
1550,3,15,199986,0.025000,155,10
1560,2,16,199985,0.028000,156,11
1570,5,22,199979,0.073000,157,13
1580,7,20,199981,0.029000,158,13
1590,3,17,199984,0.027000,159,13
1600,4,16,199985,0.048000,160,7
1610,17,14,199987,0.030000,161,10
1620,4,16,199985,0.030000,162,10
1630,12,13,199988,0.028000,163,13
1640,4,13,199988,0.029000,164,9
1650,8,15,199986,0.071000,165,9
1660,5,13,199988,0.028000,166,12
1670,8,11,199990,0.025000,167,9
1680,1,11,199990,0.023000,168,7
1690,7,17,199984,0.050000,169,8
1700,62,16,199985,0.083000,170,12
1710,1,17,199984,0.004000,171,12
1720,1,16,199985,0.037000,172,9
1730,3,12,199989,0.025000,173,12
1740,2,16,199985,0.027000,174,8
1750,3,15,199986,0.029000,175,11
1760,2,13,199988,0.027000,176,12
1770,2,10,199991,0.026000,177,12
1780,11,14,199987,0.051000,178,10
1790,12,11,199990,0.047000,179,11
1800,3,10,199991,0.025000,180,10
1810,5,10,199991,0.026000,181,10
1820,5,10,199991,0.023000,182,8
1830,5,12,199989,0.025000,183,6
1840,2,11,199990,0.024000,184,7
1850,3,12,199989,0.027000,185,9
1860,4,13,199988,0.029000,186,11
1870,3,13,199988,0.029000,187,10
1880,9,13,199988,0.028000,188,10
1890,56,16,199985,0.051000,189,10
1900,3,12,199989,0.028000,190,13
1910,7,13,199988,0.028000,191,9
1920,2,16,199985,0.049000,192,11
1930,1,16,199985,0.005000,193,12
1940,3,15,199986,0.028000,194,12
1950,6,14,199987,0.027000,195,12
1960,3,15,199986,0.003000,196,9
1970,28,15,199986,0.051000,197,9
1980,3,22,199979,0.027000,198,10
1990,5,19,199982,0.030000,199,16
2000,38,17,199984,0.043000,200,13
2010,7,17,199984,0.048000,201,12
2020,2,20,199981,0.006000,202,10
2030,3,19,199982,0.028000,203,12
2040,2,18,199983,0.005000,204,11
2050,8,18,199983,0.040000,205,10
2060,2,13,199988,0.007000,206,13
2070,21,12,199989,0.029000,207,11
2080,1,12,199989,0.004000,208,6
2090,1,13,199988,0.027000,209,7
2100,2,15,199986,0.005000,210,10
2110,3,14,199987,0.028000,211,11
2120,2,17,199984,0.028000,212,10
2130,2,18,199983,0.029000,213,13
2140,2,17,199984,0.028000,214,10
2150,7,16,199985,0.031000,215,11
2160,1,13,199988,0.028000,216,13
2170,3,15,199986,0.048000,217,9
2180,30,17,199984,0.052000,218,9
2190,8,17,199984,0.071000,219,12
2200,3,19,199982,0.028000,220,11
2210,4,17,199984,0.042000,221,8
2220,1,20,199981,0.025000,222,8
2230,11,17,199984,0.028000,223,12
2240,2,16,199985,0.027000,224,11
2250,1,15,199986,0.004000,225,9
2260,5,15,199986,0.027000,226,10
2270,3,15,199986,0.025000,227,6
2280,2,14,199987,0.027000,228,10
2290,2,13,199988,0.049000,229,10
2300,6,12,199989,0.026000,230,9
2310,4,14,199987,0.047000,231,8
2320,2,16,199985,0.024000,232,10
2330,3,16,199985,0.028000,233,11
2340,2,13,199988,0.004000,234,11
2350,20,12,199989,0.025000,235,10
2360,31,12,199989,0.027000,236,10
2370,1,14,199987,0.004000,237,8
2380,5,12,199989,0.025000,238,10
2390,14,11,199990,0.025000,239,9
2400,1,13,199988,0.004000,240,6
2410,2,16,199985,0.028000,241,11
2420,4,15,199986,0.028000,242,10
2430,1,14,199987,0.026000,243,9
2440,1,16,199985,0.024000,244,9
2450,2,13,199988,0.026000,245,11
2460,3,13,199988,0.026000,246,12
2470,2,13,199988,0.026000,247,8
2480,11,14,199987,0.050000,248,8
2490,4,15,199986,0.028000,249,10
2500,3,12,199989,0.028000,250,13
2510,6,17,199984,0.049000,251,7
2520,2,15,199986,0.028000,252,13
2530,2,14,199987,0.005000,253,10
2540,49,19,199982,0.112000,254,10
2550,23,21,199980,0.069000,255,14
2560,1,14,199987,0.005000,256,16
2570,31,22,199979,0.136000,257,8
2580,3,25,199976,0.050000,258,10
2590,3,21,199980,0.030000,259,13
2600,4,18,199983,0.051000,260,13
2610,1,17,199984,0.005000,261,9
2620,15,16,199985,0.051000,262,12
2630,2,15,199986,0.027000,263,11
2640,2,22,199979,0.030000,264,10
2650,3,20,199981,0.050000,265,13
2660,15,20,199981,0.072000,266,13
2670,4,19,199982,0.050000,267,13
2680,1,22,199979,0.005000,268,8
2690,5,19,199982,0.028000,269,11
2700,7,16,199985,0.029000,270,11
2710,1,19,199982,0.026000,271,10
2720,4,15,199986,0.040000,272,13
2730,2,14,199987,0.024000,273,7
2740,3,14,199987,0.025000,274,7
2750,2,16,199985,0.004000,275,9
2760,2,15,199986,0.024000,276,11
2770,4,14,199987,0.025000,277,8
2780,1,12,199989,0.005000,278,10
2790,2,13,199988,0.028000,279,10
2800,4,16,199985,0.028000,280,10
2810,6,12,199989,0.029000,281,14
2820,7,14,199987,0.026000,282,8
2830,4,14,199987,0.027000,283,11
2840,3,14,199987,0.027000,284,10
2850,102,20,199981,0.110000,285,8
2860,2,17,199984,0.005000,286,14
2870,19,20,199981,0.061000,287,10
2880,74,17,199984,0.030000,288,12
2890,3,20,199981,0.054000,289,12
2900,3,23,199978,0.008000,290,10
2910,3,24,199977,0.031000,291,16
2920,2,23,199978,0.028000,292,11
2930,2,16,199985,0.017000,293,13
2940,3,19,199982,0.029000,294,8
2950,1,18,199983,0.027000,295,13
2960,3,20,199981,0.027000,296,11
2970,1,19,199982,0.025000,297,11
2980,16,17,199984,0.028000,298,10
2990,2,18,199983,0.026000,299,8
3000,6,21,199980,0.050000,300,10
3010,19,21,199980,0.030000,301,12
3020,5,18,199983,0.028000,302,16
3030,1,14,199987,0.004000,303,11
3040,3,16,199985,0.026000,304,8
3050,4,15,199986,0.027000,305,13
3060,2,15,199986,0.005000,306,8
3070,2,13,199988,0.025000,307,10
3080,3,19,199982,0.007000,308,7
3090,1,16,199985,0.026000,309,12
3100,1,19,199982,0.004000,310,10
3110,2,19,199982,0.028000,311,10
3120,2,15,199986,0.006000,312,14
3130,5,14,199987,0.030000,313,11
3140,2,14,199987,0.027000,314,10
3150,1,16,199985,0.027000,315,10
3160,4,15,199986,0.030000,316,12
3170,3,15,199986,0.029000,317,10
3180,2,19,199982,0.029000,318,11
3190,18,20,199981,0.051000,319,11
3200,2,15,199986,0.039000,320,14
3210,32,17,199984,0.048000,321,10
3220,25,15,199986,0.051000,322,13
3230,2,14,199987,0.027000,323,11
3240,3,14,199987,0.025000,324,10
3250,13,17,199984,0.049000,325,9
3260,8,17,199984,0.049000,326,9
3270,2,23,199978,0.046000,327,10
3280,12,20,199981,0.043000,328,12
3290,10,20,199981,0.029000,329,9
3300,1,22,199979,0.005000,330,9
3310,2,23,199978,0.027000,331,10
3320,2,28,199973,0.060000,332,11
3330,8,24,199977,0.048000,333,12
3340,2,23,199978,0.029000,334,13
3350,2,26,199975,0.028000,335,7
3360,5,25,199976,0.031000,336,12
3370,1,19,199982,0.027000,337,17
3380,7,18,199983,0.030000,338,12
3390,101,25,199976,0.138000,339,10
3400,29,24,199977,0.065000,340,14
3410,48,28,199973,0.091000,341,13
3420,6,23,199978,0.046000,342,20
3430,1,19,199982,0.004000,343,11
3440,2,19,199982,0.004000,344,9
3450,1,15,199986,0.005000,345,11
3460,3,14,199987,0.024000,346,9
3470,2,14,199987,0.023000,347,7
3480,11,14,199987,0.045000,348,11
3490,6,20,199981,0.043000,349,10
3500,10,15,199986,0.029000,350,15
3510,3,16,199985,0.026000,351,10
3520,2,16,199985,0.026000,352,10
3530,1,18,199983,0.005000,353,7
3540,17,15,199986,0.026000,354,9
3550,5,16,199985,0.061000,355,11
3560,2,15,199986,0.028000,356,12
3570,25,18,199983,0.071000,357,10
3580,3,16,199985,0.031000,358,15
3590,2,16,199985,0.006000,359,12
3600,6,14,199987,0.051000,360,14
3610,2,16,199985,0.006000,361,10
3620,18,17,199984,0.030000,362,11
3630,4,13,199988,0.028000,363,11
3640,7,14,199987,0.047000,364,10
3650,2,15,199986,0.026000,365,9
3660,2,16,199985,0.041000,366,11
3670,1,14,199987,0.004000,367,12
3680,3,13,199988,0.026000,368,10
3690,2,14,199987,0.024000,369,9
3700,3,15,199986,0.047000,370,9
3710,7,13,199988,0.046000,371,11
3720,3,15,199986,0.026000,372,11
3730,70,15,199986,0.045000,373,10
3740,2,13,199988,0.027000,374,13
3750,36,16,199985,0.091000,375,8
3760,2,15,199986,0.027000,376,13
3770,3,17,199984,0.058000,377,12
3780,3,12,199989,0.027000,378,13
3790,2,12,199989,0.005000,379,10
3800,2,13,199988,0.016000,380,8
3810,7,13,199988,0.046000,381,9
3820,4,14,199987,0.027000,382,6
3830,10,14,199987,0.027000,383,8
3840,5,15,199986,0.027000,384,11
3850,2,12,199989,0.045000,385,14
3860,2,13,199988,0.028000,386,9
3870,3,12,199989,0.028000,387,9
3880,2,12,199989,0.025000,388,7
3890,1,12,199989,0.003000,389,8
3900,2,11,199990,0.003000,390,8
3910,2,12,199989,0.024000,391,10
3920,2,11,199990,0.024000,392,13
3930,5,10,199991,0.024000,393,8
3940,4,11,199990,0.027000,394,9
3950,2,12,199989,0.005000,395,9
3960,2,14,199987,0.025000,396,9
3970,1,13,199988,0.003000,397,8
3980,2,13,199988,0.027000,398,9
3990,2,13,199988,0.026000,399,10
4000,4,12,199989,0.025000,400,9
4010,1,12,199989,0.027000,401,8
4020,3,13,199988,0.027000,402,9
4030,3,14,199987,0.048000,403,8
4040,3,17,199984,0.029000,404,11
4050,2,19,199982,0.041000,405,13
4060,6,18,199983,0.027000,406,14
4070,8,20,199981,0.029000,407,11
4080,4,18,199983,0.026000,408,12
4090,4,16,199985,0.026000,409,10
4100,2,18,199983,0.026000,410,9
4110,3,18,199983,0.029000,411,12
4120,4,17,199984,0.025000,412,9
4130,2,17,199984,0.038000,413,8
4140,1,20,199981,0.005000,414,10
4150,4,19,199982,0.030000,415,11
4160,4,20,199981,0.028000,416,9
4170,7,16,199985,0.030000,417,12
4180,7,16,199985,0.029000,418,10
4190,1,13,199988,0.005000,419,13
4200,2,14,199987,0.026000,420,9
4210,3,18,199983,0.030000,421,10
4220,4,15,199986,0.029000,422,12
4230,1,15,199986,0.003000,423,7
4240,1,13,199988,0.026000,424,8
4250,3,14,199987,0.027000,425,9
4260,6,12,199989,0.028000,426,13
4270,3,11,199990,0.026000,427,10
4280,1,11,199990,0.037000,428,9
4290,9,10,199991,0.028000,429,8
4300,3,14,199987,0.048000,430,9
4310,3,16,199985,0.026000,431,11
4320,3,14,199987,0.026000,432,13
4330,10,16,199985,0.029000,433,11
4340,19,16,199985,0.028000,434,7
4350,7,14,199987,0.029000,435,12
4360,2,13,199988,0.026000,436,10
4370,4,14,199987,0.025000,437,8
4380,9,14,199987,0.028000,438,11
4390,3,16,199985,0.025000,439,9
4400,5,18,199983,0.028000,440,10
4410,5,20,199981,0.029000,441,11
4420,12,19,199982,0.072000,442,14
4430,8,21,199980,0.050000,443,12
4440,13,16,199985,0.050000,444,14
4450,1,14,199987,0.025000,445,13
4460,26,16,199985,0.029000,446,8
4470,1,13,199988,0.024000,447,12
4480,3,13,199988,0.026000,448,10
4490,1,14,199987,0.004000,449,11
4500,3,14,199987,0.026000,450,12
4510,7,14,199987,0.026000,451,12
4520,1,15,199986,0.047000,452,12
4530,5,13,199988,0.027000,453,11
4540,8,12,199989,0.027000,454,10
4550,8,17,199984,0.049000,455,9
4560,3,15,199986,0.027000,456,10
4570,2,18,199983,0.027000,457,10
4580,2,21,199980,0.007000,458,12
4590,95,18,199983,0.031000,459,11
4600,5,21,199980,0.028000,460,13
4610,28,24,199977,0.071000,461,11
4620,11,21,199980,0.028000,462,12
4630,1,17,199984,0.054000,463,13
4640,6,18,199983,0.051000,464,10
4650,1,19,199982,0.027000,465,11
4660,1,18,199983,0.005000,466,10
4670,10,18,199983,0.029000,467,10
4680,3,16,199985,0.029000,468,12
4690,10,13,199988,0.029000,469,12
4700,2,14,199987,0.004000,470,8
4710,20,12,199989,0.028000,471,9
4720,4,12,199989,0.028000,472,9
4730,3,15,199986,0.048000,473,9
4740,3,14,199987,0.047000,474,11
4750,27,15,199986,0.100000,475,12
4760,8,13,199988,0.041000,476,12
4770,1,13,199988,0.040000,477,11
4780,3,12,199989,0.026000,478,10
4790,1,11,199990,0.004000,479,8
4800,12,11,199990,0.049000,480,10
4810,2,15,199986,0.027000,481,10
4820,4,15,199986,0.052000,482,13
4830,7,17,199984,0.046000,483,12
4840,2,15,199986,0.028000,484,12
4850,4,12,199989,0.048000,485,10
4860,4,19,199982,0.050000,486,12
4870,1,17,199984,0.026000,487,13
4880,10,15,199986,0.028000,488,11
4890,3,13,199988,0.005000,489,10
4900,2,12,199989,0.024000,490,11
4910,2,13,199988,0.025000,491,8
4920,3,11,199990,0.004000,492,10
4930,6,13,199988,0.044000,493,8
4940,2,11,199990,0.026000,494,7
4950,2,12,199989,0.024000,495,7
4960,4,15,199986,0.069000,496,11
4970,28,11,199990,0.030000,497,13
4980,1,11,199990,0.004000,498,7
4990,6,15,199986,0.027000,499,7
5000,4,20,199981,0.030000,500,14
5010,1,16,199985,0.008000,501,16
5020,4,13,199988,0.029000,502,13
5030,2,16,199985,0.028000,503,12
5040,5,17,199984,0.051000,504,11
5050,8,13,199988,0.029000,505,14
5060,6,12,199989,0.047000,506,8
5070,16,13,199988,0.047000,507,8
5080,12,15,199986,0.090000,508,11
5090,4,11,199990,0.027000,509,13
5100,77,17,199984,0.094000,510,9
5110,4,13,199988,0.025000,511,11
5120,4,14,199987,0.027000,512,12
5130,5,12,199989,0.040000,513,12
5140,2,12,199989,0.004000,514,8
5150,6,13,199988,0.057000,515,8
5160,1,13,199988,0.004000,516,10
5170,8,12,199989,0.028000,517,12
5180,4,14,199987,0.047000,518,9
5190,1,12,199989,0.005000,519,12
5200,3,15,199986,0.029000,520,11
5210,2,14,199987,0.050000,521,12
5220,1,12,199989,0.027000,522,12
5230,19,12,199989,0.029000,523,11
5240,1,15,199986,0.005000,524,9
5250,1,12,199989,0.027000,525,14
5260,2,11,199990,0.029000,526,9
5270,1,10,199991,0.025000,527,11
5280,6,11,199990,0.048000,528,10
5290,5,11,199990,0.049000,529,11
5300,4,14,199987,0.027000,530,10
5310,1,13,199988,0.004000,531,12
5320,6,14,199987,0.059000,532,10
5330,1,22,199979,0.007000,533,9
5340,4,23,199978,0.028000,534,13
5350,4,21,199980,0.029000,535,15
5360,6,23,199978,0.063000,536,11
5370,44,23,199978,0.056000,537,12
5380,1,21,199980,0.005000,538,9
5390,59,20,199981,0.033000,539,14
5400,2,17,199984,0.026000,540,11
5410,4,14,199987,0.029000,541,13
5420,2,12,199989,0.025000,542,9
5430,6,16,199985,0.043000,543,7
5440,1,11,199990,0.005000,544,12
5450,2,11,199990,0.003000,545,8
5460,2,17,199984,0.042000,546,9
5470,6,24,199977,0.049000,547,14
5480,1,23,199978,0.005000,548,13
5490,3,19,199982,0.028000,549,13
5500,5,18,199983,0.049000,550,12
5510,12,22,199979,0.051000,551,10
5520,5,22,199979,0.029000,552,11
5530,5,19,199982,0.028000,553,11
5540,9,18,199983,0.048000,554,11
5550,1,18,199983,0.002000,555,5
5560,20,15,199986,0.050000,556,12
5570,3,11,199990,0.023000,557,8
5580,35,11,199990,0.026000,558,9
5590,4,18,199983,0.072000,559,8
5600,25,21,199980,0.105000,560,11
5610,15,22,199979,0.055000,561,15
5620,8,20,199981,0.053000,562,12
5630,3,21,199980,0.027000,563,11
5640,8,23,199978,0.071000,564,11
5650,2,22,199979,0.008000,565,15
5660,5,19,199982,0.062000,566,14
5670,2,17,199984,0.025000,567,14
5680,4,17,199984,0.028000,568,9
5690,2,22,199979,0.028000,569,11
5700,6,21,199980,0.031000,570,13
5710,9,19,199982,0.031000,571,13
5720,2,16,199985,0.005000,572,12
5730,7,20,199981,0.048000,573,7
5740,10,26,199975,0.051000,574,11
5750,1,25,199976,0.005000,575,13
5760,3,24,199977,0.027000,576,11
5770,6,25,199976,0.066000,577,14
5780,11,21,199980,0.031000,578,13
5790,3,21,199980,0.028000,579,12
5800,4,19,199982,0.031000,580,14
5810,3,14,199987,0.006000,581,13
5820,2,16,199985,0.025000,582,7
5830,34,15,199986,0.027000,583,10
5840,2,15,199986,0.029000,584,9
5850,3,14,199987,0.026000,585,11
5860,2,13,199988,0.026000,586,12
5870,2,15,199986,0.025000,587,8
5880,9,15,199986,0.029000,588,10
5890,12,19,199982,0.048000,589,11
5900,4,15,199986,0.040000,590,12
5910,2,14,199987,0.027000,591,9
5920,6,14,199987,0.027000,592,11
5930,2,13,199988,0.024000,593,8
5940,3,15,199986,0.027000,594,9
5950,2,14,199987,0.004000,595,10
5960,4,14,199987,0.045000,596,8
5970,2,15,199986,0.041000,597,10
5980,2,15,199986,0.005000,598,11
5990,2,14,199987,0.025000,599,8
6000,1,15,199986,0.027000,600,10
6010,4,18,199983,0.048000,601,11
6020,2,22,199979,0.028000,602,11
6030,3,17,199984,0.029000,603,15
6040,2,14,199987,0.025000,604,9
6050,1,12,199989,0.024000,605,11
6060,4,14,199987,0.026000,606,10
6070,63,15,199986,0.072000,607,9
6080,4,13,199988,0.024000,608,7
6090,6,15,199986,0.049000,609,8
6100,3,14,199987,0.028000,610,10
6110,3,14,199987,0.028000,611,11
6120,3,14,199987,0.028000,612,10
6130,1,12,199989,0.003000,613,8
6140,1,14,199987,0.024000,614,9
6150,3,14,199987,0.025000,615,12
6160,4,12,199989,0.026000,616,11
6170,9,10,199991,0.029000,617,12
6180,1,15,199986,0.024000,618,8
6190,4,15,199986,0.050000,619,11
6200,1,17,199984,0.027000,620,11
6210,2,17,199984,0.005000,621,12
6220,2,16,199985,0.007000,622,11
6230,2,13,199988,0.005000,623,11
6240,2,14,199987,0.006000,624,12
6250,1,12,199989,0.004000,625,10
6260,2,11,199990,0.026000,626,9
6270,2,13,199988,0.026000,627,10
6280,5,12,199989,0.028000,628,10
6290,5,16,199985,0.029000,629,9
6300,3,17,199984,0.028000,630,9
6310,6,14,199987,0.027000,631,11
6320,4,14,199987,0.026000,632,10
6330,1,17,199984,0.024000,633,10
6340,2,19,199982,0.005000,634,10
6350,4,19,199982,0.049000,635,9
6360,2,18,199983,0.005000,636,11
6370,96,16,199985,0.049000,637,11
6380,3,12,199989,0.005000,638,12
6390,3,12,199989,0.027000,639,9
6400,3,11,199990,0.026000,640,8
6410,1,15,199986,0.004000,641,6
6420,5,12,199989,0.039000,642,12
6430,1,16,199985,0.025000,643,8
6440,5,14,199987,0.027000,644,13
6450,5,12,199989,0.026000,645,10
6460,5,12,199989,0.029000,646,11
6470,2,12,199989,0.027000,647,10
6480,1,10,199991,0.004000,648,10
6490,5,10,199991,0.026000,649,8
6500,2,11,199990,0.027000,650,9
6510,14,17,199984,0.069000,651,7
6520,3,14,199987,0.029000,652,14
6530,2,12,199989,0.028000,653,14
6540,1,14,199987,0.005000,654,9
6550,4,15,199986,0.049000,655,11
6560,1,17,199984,0.004000,656,8
6570,1,14,199987,0.005000,657,12
6580,3,12,199989,0.024000,658,9
6590,1,13,199988,0.004000,659,8
6600,1,12,199989,0.025000,660,10
6610,2,11,199990,0.024000,661,11
6620,8,10,199991,0.044000,662,7
6630,4,10,199991,0.028000,663,10
6640,2,12,199989,0.024000,664,9
6650,2,10,199991,0.025000,665,10
6660,5,12,199989,0.028000,666,9
6670,4,10,199991,0.025000,667,12
6680,7,11,199990,0.045000,668,8
6690,3,11,199990,0.024000,669,8
6700,2,12,199989,0.026000,670,10
6710,29,16,199985,0.138000,671,12
6720,7,23,199978,0.050000,672,9
6730,9,18,199983,0.029000,673,17
6740,3,16,199985,0.025000,674,13
6750,1,15,199986,0.028000,675,13
6760,3,17,199984,0.028000,676,10
6770,6,15,199986,0.051000,677,12
6780,3,14,199987,0.050000,678,12
6790,3,12,199989,0.029000,679,11
6800,11,16,199985,0.070000,680,6
6810,3,13,199988,0.029000,681,12
6820,2,12,199989,0.004000,682,9
6830,2,15,199986,0.046000,683,10
6840,2,22,199979,0.028000,684,9
6850,1,16,199985,0.005000,685,15
6860,6,17,199984,0.029000,686,11
6870,3,15,199986,0.030000,687,13
6880,2,13,199988,0.026000,688,9
6890,3,11,199990,0.027000,689,10
6900,1,12,199989,0.004000,690,8
6910,2,11,199990,0.025000,691,8
6920,2,11,199990,0.027000,692,8
6930,3,13,199988,0.026000,693,10
6940,7,13,199988,0.029000,694,13
6950,3,11,199990,0.027000,695,10
6960,65,13,199988,0.051000,696,6
6970,5,13,199988,0.050000,697,11
6980,3,19,199982,0.050000,698,9
6990,8,21,199980,0.068000,699,14
7000,3,19,199982,0.082000,700,15
7010,1,15,199986,0.005000,701,12
7020,1,13,199988,0.024000,702,12
7030,3,15,199986,0.045000,703,10
7040,7,18,199983,0.047000,704,10
7050,3,16,199985,0.004000,705,10
7060,12,16,199985,0.050000,706,10
7070,4,20,199981,0.029000,707,12
7080,5,15,199986,0.046000,708,14
7090,7,15,199986,0.029000,709,11
7100,6,17,199984,0.047000,710,13
7110,2,13,199988,0.027000,711,13
7120,16,12,199989,0.050000,712,10
7130,6,15,199986,0.047000,713,11
7140,1,15,199986,0.005000,714,9
7150,4,14,199987,0.029000,715,11
7160,2,17,199984,0.005000,716,7
7170,4,18,199983,0.049000,717,11
7180,8,18,199983,0.050000,718,12
7190,2,19,199982,0.005000,719,10
7200,6,21,199980,0.028000,720,8
7210,3,19,199982,0.006000,721,13
7220,10,18,199983,0.028000,722,11
7230,2,16,199985,0.045000,723,12
7240,12,18,199983,0.071000,724,8
7250,17,15,199986,0.071000,725,15
7260,21,16,199985,0.028000,726,11
7270,3,16,199985,0.028000,727,10
7280,2,16,199985,0.027000,728,10
7290,8,16,199985,0.049000,729,10
7300,3,17,199984,0.028000,730,11
7310,5,18,199983,0.072000,731,12
7320,3,17,199984,0.029000,732,11
7330,1,16,199985,0.026000,733,11
7340,2,16,199985,0.028000,734,12
7350,2,13,199988,0.026000,735,10
7360,3,12,199989,0.038000,736,9
7370,3,15,199986,0.027000,737,7
7380,1,17,199984,0.025000,738,12
