time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
3880,3,4,199997,0.022000,388,5
3890,2,4,199997,0.023000,389,6
3900,2,5,199996,0.024000,390,10
3910,1,4,199997,0.003000,391,8
3920,3,4,199997,0.022000,392,8
3930,3,6,199995,0.023000,393,7
3940,1,6,199995,0.024000,394,9
3950,1,5,199996,0.023000,395,7
3960,1,4,199997,0.022000,396,9
3970,5,5,199996,0.023000,397,7
3980,1,7,199994,0.004000,398,9
3990,1,5,199996,0.024000,399,9
4000,1,3,199998,0.022000,400,12
4010,1,3,199998,0.022000,401,10
4020,1,2,199999,0.004000,402,9
4030,1,3,199998,0.003000,403,8
4040,4,3,199998,0.022000,404,9
4050,1,3,199998,0.023000,405,9
4060,1,3,199998,0.002000,406,8
4070,1,2,199999,0.023000,407,11
4080,1,1,200000,0.022000,408,11
4090,1,1,200000,0.022000,409,9
4100,1,1,200000,0.022000,410,9
4110,1,1,200000,0.023000,411,10
4120,3,2,199999,0.022000,412,9
4130,2,3,199998,0.058000,413,9
4140,2,1,200000,0.025000,414,12
4150,1,1,200000,0.023000,415,7
4160,3,2,199999,0.042000,416,8
4170,1,2,199999,0.003000,417,8
4180,1,2,199999,0.022000,418,9
4190,3,2,199999,0.023000,419,8
4200,1,1,200000,0.023000,420,11
4210,3,1,200000,0.022000,421,8
4220,1,1,200000,0.022000,422,8
4230,1,1,200000,0.023000,423,10
4240,3,1,200000,0.022000,424,10
4250,1,1,200000,0.022000,425,9
4260,1,2,199999,0.023000,426,9
4270,2,2,199999,0.024000,427,9
4280,1,2,199999,0.022000,428,9
4290,2,2,199999,0.023000,429,10
4300,2,1,200000,0.023000,430,10
4310,2,2,199999,0.024000,431,10
4320,1,1,200000,0.023000,432,10
4330,1,1,200000,0.023000,433,10
4340,3,1,200000,0.037000,434,10
4350,2,2,199999,0.047000,435,10
4360,1,1,200000,0.022000,436,11
4370,2,1,200000,0.023000,437,9
4380,1,1,200000,0.023000,438,10
4390,2,1,200000,0.022000,439,9
4400,1,4,199997,0.003000,440,9
4410,2,3,199998,0.023000,441,10
4420,2,3,199998,0.024000,442,10
4430,1,4,199997,0.022000,443,9
4440,2,5,199996,0.023000,444,8
4450,1,5,199996,0.023000,445,9
4460,2,3,199998,0.022000,446,10
4470,3,5,199996,0.042000,447,8
4480,4,8,199993,0.025000,448,9
4490,4,10,199991,0.023000,449,7
4500,2,11,199990,0.002000,450,2
4510,4,13,199988,0.004000,451,6
4520,4,13,199988,0.004000,452,6
4530,3,14,199987,0.003000,453,4
4540,3,13,199988,0.004000,454,6
4550,2,14,199987,0.044000,455,6
4560,2,14,199987,0.045000,456,10
4570,1,16,199985,0.023000,457,8
4580,3,16,199985,0.004000,458,5
4590,3,15,199986,0.023000,459,6
4600,2,16,199985,0.003000,460,7
4610,4,15,199986,0.025000,461,9
4620,4,15,199986,0.025000,462,8
4630,2,15,199986,0.003000,463,3
4640,3,15,199986,0.023000,464,6
4650,1,18,199983,0.004000,465,9
4660,1,18,199983,0.024000,466,7
4670,2,22,199979,0.043000,467,7
4680,1,21,199980,0.025000,468,11
4690,1,19,199982,0.004000,469,9
4700,1,20,199981,0.024000,470,8
4710,2,19,199982,0.023000,471,11
4720,3,17,199984,0.025000,472,9
4730,2,17,199984,0.024000,473,8
4740,2,16,199985,0.005000,474,5
4750,1,17,199984,0.004000,475,6
4760,1,17,199984,0.024000,476,10
4770,1,18,199983,0.023000,477,9
4780,1,14,199987,0.024000,478,12
4790,1,15,199986,0.022000,479,7
4800,1,15,199986,0.003000,480,7
4810,1,15,199986,0.023000,481,11
4820,2,13,199988,0.025000,482,12
4830,1,14,199987,0.022000,483,5
4840,1,13,199988,0.025000,484,12
4850,2,13,199988,0.024000,485,10
4860,4,24,199977,0.066000,486,9
4870,2,26,199975,0.024000,487,8
4880,1,23,199978,0.005000,488,10
4890,2,22,199979,0.024000,489,9
4900,1,18,199983,0.024000,490,14
4910,1,16,199985,0.024000,491,12
4920,1,17,199984,0.023000,492,9
4930,3,25,199976,0.027000,493,8
4940,1,24,199977,0.005000,494,9
4950,5,21,199980,0.026000,495,9
4960,3,20,199981,0.049000,496,11
4970,3,21,199980,0.029000,497,10
4980,1,17,199984,0.025000,498,9
4990,1,16,199985,0.027000,499,8
5000,2,15,199986,0.004000,500,5
5010,1,13,199988,0.004000,501,10
5020,1,13,199988,0.003000,502,6
5030,4,15,199986,0.048000,503,8
5040,1,14,199987,0.027000,504,11
5050,1,14,199987,0.005000,505,8
5060,1,12,199989,0.005000,506,9
5070,3,11,199990,0.026000,507,9
5080,2,10,199991,0.003000,508,6
5090,2,11,199990,0.042000,509,6
5100,1,11,199990,0.024000,510,8
5110,1,12,199989,0.024000,511,10
5120,4,10,199991,0.024000,512,11
5130,1,10,199991,0.023000,513,5
5140,3,10,199991,0.024000,514,7
5150,3,11,199990,0.022000,515,5
5160,2,10,199991,0.003000,516,6
5170,2,11,199990,0.043000,517,9
5180,3,12,199989,0.023000,518,3
5190,1,11,199990,0.003000,519,8
5200,1,11,199990,0.022000,520,10
5210,1,14,199987,0.022000,521,8
5220,1,14,199987,0.023000,522,9
5230,1,14,199987,0.023000,523,10
5240,3,13,199988,0.024000,524,9
5250,1,14,199987,0.024000,525,9
5260,1,13,199988,0.023000,526,9
5270,1,12,199989,0.024000,527,11
5280,1,11,199990,0.024000,528,11
5290,1,11,199990,0.024000,529,9
5300,2,9,199992,0.026000,530,12
5310,1,9,199992,0.028000,531,8
5320,1,10,199991,0.003000,532,7
5330,1,9,199992,0.026000,533,10
5340,3,7,199994,0.025000,534,11
5350,3,7,199994,0.025000,535,11
5360,2,6,199995,0.023000,536,11
5370,1,7,199994,0.022000,537,9
5380,2,7,199994,0.023000,538,8
5390,1,6,199995,0.023000,539,11
5400,2,5,199996,0.023000,540,10
5410,1,5,199996,0.022000,541,9
5420,1,4,199997,0.022000,542,9
5430,1,6,199995,0.023000,543,7
5440,2,5,199996,0.023000,544,11
5450,2,4,199997,0.023000,545,11
5460,1,4,199997,0.024000,546,9
5470,4,18,199983,0.086000,547,9
5480,2,18,199983,0.025000,548,8
5490,4,17,199984,0.044000,549,8
5500,1,14,199987,0.004000,550,10
5510,3,10,199991,0.025000,551,11
5520,1,11,199990,0.022000,552,6
5530,1,9,199992,0.004000,553,10
5540,1,7,199994,0.024000,554,11
5550,1,7,199994,0.024000,555,10
5560,1,6,199995,0.005000,556,10
5570,1,8,199993,0.023000,557,10
5580,1,8,199993,0.023000,558,11
5590,1,12,199989,0.025000,559,11
5600,3,11,199990,0.025000,560,11
5610,16,12,199989,0.045000,561,9
5620,2,39,199962,0.086000,562,9
5630,2,43,199958,0.062000,563,19
5640,2,34,199967,0.029000,564,20
5650,3,29,199972,0.027000,565,15
5660,1,25,199976,0.025000,566,12
5670,1,19,199982,0.005000,567,15
5680,2,16,199985,0.025000,568,11
5690,2,12,199989,0.024000,569,14
5700,1,10,199991,0.023000,570,12
5710,2,12,199989,0.044000,571,10
5720,2,10,199991,0.027000,572,13
5730,2,10,199991,0.026000,573,9
5740,2,14,199987,0.047000,574,10
5750,2,13,199988,0.025000,575,9
5760,1,12,199989,0.004000,576,8
5770,3,9,199992,0.026000,577,12
5780,1,10,199991,0.037000,578,8
5790,3,10,199991,0.024000,579,10
5800,4,9,199992,0.025000,580,11
5810,2,8,199993,0.023000,581,10
5820,2,9,199992,0.023000,582,9
5830,3,11,199990,0.043000,583,10
5840,4,9,199992,0.025000,584,11
5850,1,9,199992,0.023000,585,8
5860,1,8,199993,0.023000,586,10
5870,2,8,199993,0.023000,587,9
5880,2,8,199993,0.023000,588,10
5890,2,8,199993,0.043000,589,11
5900,3,7,199994,0.025000,590,12
5910,2,8,199993,0.023000,591,8
5920,1,5,199996,0.025000,592,13
5930,2,5,199996,0.024000,593,10
5940,1,6,199995,0.022000,594,8
5950,1,6,199995,0.023000,595,10
5960,1,5,199996,0.023000,596,11
5970,1,6,199995,0.003000,597,9
5980,1,6,199995,0.023000,598,10
5990,1,5,199996,0.023000,599,11
6000,4,4,199997,0.023000,600,11
6010,6,8,199993,0.024000,601,8
6020,2,17,199984,0.004000,602,7
6030,2,21,199980,0.026000,603,12
6040,8,27,199974,0.067000,604,10
6050,2,22,199979,0.007000,605,16
6060,4,15,199986,0.027000,606,15
6070,3,14,199987,0.023000,607,7
6080,1,15,199986,0.024000,608,8
6090,5,12,199989,0.023000,609,8
6100,4,11,199990,0.024000,610,9
6110,1,13,199988,0.025000,611,10
6120,1,9,199992,0.004000,612,12
6130,1,11,199990,0.024000,613,9
6140,1,9,199992,0.024000,614,12
6150,1,9,199992,0.023000,615,9
6160,2,11,199990,0.024000,616,8
6170,2,10,199991,0.047000,617,11
6180,2,9,199992,0.026000,618,12
6190,4,9,199992,0.025000,619,9
6200,2,10,199991,0.023000,620,10
6210,3,7,199994,0.024000,621,11
6220,1,9,199992,0.025000,622,7
6230,1,7,199994,0.037000,623,9
6240,1,8,199993,0.004000,624,7
6250,2,6,199995,0.026000,625,9
6260,1,6,199995,0.026000,626,9
6270,1,5,199996,0.025000,627,10
6280,1,6,199995,0.024000,628,8
6290,1,6,199995,0.025000,629,11
6300,1,6,199995,0.024000,630,10
6310,1,8,199993,0.023000,631,10
6320,1,7,199994,0.025000,632,12
6330,2,7,199994,0.023000,633,11
6340,1,6,199995,0.004000,634,10
6350,1,5,199996,0.023000,635,9
6360,2,5,199996,0.024000,636,9
6370,2,3,199998,0.023000,637,12
6380,1,4,199997,0.022000,638,9
6390,3,3,199998,0.024000,639,11
6400,1,5,199996,0.005000,640,8
6410,1,6,199995,0.003000,641,6
6420,1,6,199995,0.002000,642,9
6430,2,13,199988,0.023000,643,9
6440,1,14,199987,0.024000,644,10
6450,1,11,199990,0.004000,645,8
6460,2,10,199991,0.025000,646,12
6470,1,6,199995,0.024000,647,14
6480,2,8,199993,0.043000,648,8
6490,1,8,199993,0.002000,649,7
6500,2,6,199995,0.023000,650,12
6510,1,7,199994,0.003000,651,8
6520,4,8,199993,0.044000,652,12
6530,3,13,199988,0.024000,653,9
6540,3,14,199987,0.044000,654,12
6550,1,9,199992,0.004000,655,14
6560,2,8,199993,0.044000,656,11
6570,2,8,199993,0.042000,657,10
6580,1,10,199991,0.023000,658,9
6590,1,6,199995,0.024000,659,14
6600,1,6,199995,0.024000,660,10
6610,3,7,199994,0.043000,661,9
6620,1,7,199994,0.023000,662,11
6630,2,7,199994,0.023000,663,9
6640,2,7,199994,0.043000,664,9
6650,1,7,199994,0.023000,665,9
6660,1,6,199995,0.023000,666,11
6670,1,6,199995,0.022000,667,10
6680,2,10,199991,0.024000,668,9
6690,1,10,199991,0.003000,669,8
6700,2,7,199994,0.025000,670,13
6710,5,12,199989,0.065000,671,10
6720,7,25,199976,0.113000,672,12
6730,2,28,199973,0.027000,673,12
6740,2,25,199976,0.026000,674,15
6750,5,21,199980,0.047000,675,15
6760,2,18,199983,0.045000,676,13
6770,2,15,199986,0.006000,677,10
6780,3,15,199986,0.024000,678,9
6790,3,12,199989,0.026000,679,12
6800,4,11,199990,0.023000,680,8
6810,4,11,199990,0.024000,681,10
6820,3,11,199990,0.024000,682,9
6830,2,10,199991,0.023000,683,9
6840,1,11,199990,0.022000,684,8
6850,1,11,199990,0.023000,685,11
6860,2,7,199994,0.024000,686,14
6870,1,6,199995,0.024000,687,11
6880,3,8,199993,0.024000,688,10
6890,1,6,199995,0.024000,689,10
6900,3,8,199993,0.046000,690,9
6910,2,6,199995,0.024000,691,12
6920,1,5,199996,0.023000,692,11
6930,2,6,199995,0.024000,693,10
6940,2,6,199995,0.024000,694,11
6950,1,6,199995,0.023000,695,8
6960,2,5,199996,0.023000,696,8
6970,1,5,199996,0.024000,697,8
6980,2,5,199996,0.023000,698,9
6990,2,7,199994,0.023000,699,9
7000,1,5,199996,0.023000,700,11
7010,1,4,199997,0.024000,701,11
7020,1,8,199993,0.003000,702,7
7030,1,6,199995,0.025000,703,12
7040,2,6,199995,0.024000,704,11
7050,1,5,199996,0.023000,705,10
7060,2,6,199995,0.026000,706,10
7070,2,5,199996,0.026000,707,10
7080,3,6,199995,0.025000,708,9
7090,6,4,199997,0.024000,709,12
7100,1,3,199998,0.024000,710,10
7110,2,4,199997,0.024000,711,9
7120,2,6,199995,0.023000,712,6
7130,2,7,199994,0.023000,713,8
7140,1,5,199996,0.004000,714,8
7150,4,4,199997,0.023000,715,10
7160,2,4,199997,0.024000,716,7
7170,1,6,199995,0.023000,717,9
7180,3,6,199995,0.022000,718,7
7190,2,5,199996,0.023000,719,10
7200,2,4,199997,0.024000,720,11
7210,1,6,199995,0.003000,721,9
7220,5,7,199994,0.043000,722,8
7230,2,6,199995,0.024000,723,9
7240,2,5,199996,0.023000,724,11
7250,5,7,199994,0.024000,725,10
7260,1,3,199998,0.024000,726,12
7270,2,5,199996,0.023000,727,8
7280,1,5,199996,0.026000,728,10
7290,3,3,199998,0.023000,729,12
7300,2,3,199998,0.024000,730,9
7310,6,6,199995,0.026000,731,10
7320,2,13,199988,0.024000,732,8
7330,5,11,199990,0.025000,733,10
7340,5,13,199988,0.062000,734,8
7350,1,10,199991,0.005000,735,11
7360,2,9,199992,0.023000,736,11
7370,2,10,199991,0.023000,737,9
7380,1,10,199991,0.024000,738,10
