time,transaction_length,table_size,stack_size,updating_time,delta,deleted_entries
1021,43,100000,100001,60.569000,188,167
1027,43,100000,100001,44.861000,189,79
1031,43,100000,100001,93.602000,190,343
1034,43,100000,100001,53.649000,191,82
1043,43,100000,100001,76.808000,192,348
1048,43,100000,100001,1463.866000,207,12235
1050,43,100000,100001,54.716000,208,164
1063,43,100000,100001,92.691000,209,358
1070,43,100000,100001,101.917000,210,418
1073,43,100000,100001,57.754000,211,129
1078,43,100000,100001,54.719000,212,95
1083,43,100000,100001,44.993000,213,52
1088,43,100000,100001,63.736000,214,289
1095,43,100000,100001,91.999000,215,500
1097,43,100000,100001,82.537000,216,400
1108,43,100000,100001,40.426000,217,74
1110,43,100000,100001,48.033000,218,76
1118,43,100000,100001,57.323000,219,176
1121,43,100000,100001,101.144000,220,655
1130,43,100000,100001,1469.880000,238,12503
1139,43,100000,100001,37.704000,239,39
1141,43,100000,100001,157.853000,241,966
1147,43,100000,100001,37.119000,242,39
1153,43,100000,100001,61.619000,243,205
1155,43,100000,100001,46.448000,244,100
1162,43,100000,100001,88.441000,246,536
1167,43,100000,100001,36.100000,247,39
1170,43,100000,100001,103.350000,248,793
1173,43,100000,100001,94.522000,249,582
1177,43,100000,100001,67.965000,250,236
1185,43,100000,100001,3386.459000,305,27666
1196,43,100000,100001,38.317000,306,48
1203,43,100000,100001,27.854000,307,29
1213,43,100000,100001,26.200000,308,9
1219,43,100000,100001,67.014000,310,473
1220,43,100000,100001,74.315000,311,495
1223,43,100000,100001,29.062000,312,35
1229,43,100000,100001,104.109000,315,943
1232,43,100000,100001,97.464000,317,952
1240,43,100000,100001,48.260000,318,211
1244,43,100000,100001,52.054000,319,349
1249,43,100000,100001,29.858000,320,53
1260,43,100000,100001,36.507000,321,79
1265,43,100000,100001,42.313000,322,221
1271,43,100000,100001,146.960000,325,1549
1274,43,100000,100001,70.935000,326,625
1283,43,100000,100001,30.955000,327,63
1286,43,100000,100001,45.618000,328,268
1289,43,100000,100001,174.891000,331,2172
1290,43,100000,100001,129.070000,333,1814
1291,43,100000,100001,249.258000,338,3694
1292,43,100000,100001,222.977000,342,2750
1293,43,100000,100001,64.229000,343,450
1296,43,100000,100001,182.043000,347,1938
1298,43,100000,100001,62.155000,348,439
1300,43,100000,100001,32.145000,349,32
1302,43,100000,100001,93.357000,350,834
1303,43,100000,100001,62.765000,351,285
1314,43,100000,100001,102.967000,353,807
1315,43,100000,100001,53.945000,354,241
1318,43,100000,100001,88.214000,356,790
1328,43,100000,100001,49.016000,357,166
1337,43,100000,100001,43.740000,358,145
1338,43,100000,100001,255.200000,363,2680
1342,43,100000,100001,67.300000,364,403
1347,43,100000,100001,29.859000,365,22
1356,43,100000,100001,64.686000,366,412
1362,43,100000,100001,32.041000,367,31
1370,43,100000,100001,83.430000,368,623
1371,43,100000,100001,421.597000,376,4035
1372,43,100000,100001,360.893000,382,3919
1373,43,100000,100001,85.679000,383,467
1377,43,100000,100001,67.742000,384,350
1388,43,100000,100001,61.035000,385,329
1390,43,100000,100001,42.732000,386,114
1394,43,100000,100001,48.788000,387,159
1407,43,100000,100001,44.626000,388,159
1415,43,100000,100001,54.937000,389,200
1417,43,100000,100001,49.726000,390,190
1420,43,100000,100001,62.577000,391,372
1422,43,100000,100001,34.989000,392,59
1423,43,100000,100001,102.694000,393,688
1425,43,100000,100001,342.799000,399,3223
1429,43,100000,100001,43.347000,400,107
1439,43,100000,100001,33.584000,401,22
1440,43,100000,100001,2089.397000,437,20076
1450,43,100000,100001,27.959000,438,14
1462,43,100000,100001,27.367000,439,11
1473,43,100000,100001,31.148000,440,33
1478,43,100000,100001,46.150000,441,160
1481,43,100000,100001,71.209000,442,338
1483,43,100000,100001,30.713000,443,12
1492,43,100000,100001,41.045000,444,70
1495,43,100000,100001,27.028000,445,14
1497,43,100000,100001,81.542000,446,487
1498,43,100000,100001,50.206000,447,203
1500,43,100000,100001,55.059000,448,215
1503,43,100000,100001,44.080000,449,177
1505,43,100000,100001,75.521000,451,486
1512,43,100000,100001,60.017000,452,309
1514,43,100000,100001,1205.641000,484,11805
1532,43,100000,100001,31.091000,485,9
1535,43,100000,100001,40.366000,486,128
1537,43,100000,100001,46.346000,487,137
1538,43,100000,100001,53.102000,488,241
1541,43,100000,100001,31.913000,489,38
1545,43,100000,100001,31.211000,490,38
1552,43,100000,100001,33.110000,491,74
1554,43,100000,100001,47.372000,492,227
1559,43,100000,100001,580.331000,509,6328
1568,43,100000,100001,35.532000,510,68
1572,43,100000,100001,44.824000,511,119
1573,43,100000,100001,35.671000,512,103
1577,43,100000,100001,45.406000,513,133
1578,43,100000,100001,40.672000,514,129
1589,43,100000,100001,651.732000,535,7581
1590,43,100000,100001,77.760000,536,641
1597,43,100000,100001,50.275000,537,372
1600,43,100000,100001,31.955000,538,156
1607,43,100000,100001,55.655000,539,291
1611,43,100000,100001,50.731000,540,403
1612,43,100000,100001,54.541000,541,500
1614,43,100000,100001,39.912000,542,191
1617,43,100000,100001,31.167000,543,111
1624,43,100000,100001,27.013000,544,33
1626,43,100000,100001,60.726000,545,744
1628,43,100000,100001,51.756000,546,475
1632,43,100000,100001,35.119000,547,143
1634,43,100000,100001,56.325000,548,618
1636,43,100000,100001,82.090000,550,967
1642,43,100000,100001,45.359000,551,232
1646,43,100000,100001,47.139000,552,479
1653,43,100000,100001,37.261000,553,142
1660,43,100000,100001,86.206000,554,1044
1661,43,100000,100001,159.476000,557,1736
1662,43,100000,100001,140.231000,559,1636
1668,43,100000,100001,35.005000,560,92
1674,43,100000,100001,194.956000,564,2201
1675,43,100000,100001,174.563000,566,1998
1676,43,100000,100001,64.569000,567,458
1683,43,100000,100001,35.383000,568,95
1692,43,100000,100001,400.729000,576,5797
1706,43,100000,100001,67.369000,577,463
1707,43,100000,100001,356.485000,584,4396
1708,43,100000,100001,60.703000,585,458
1709,43,100000,100001,322.936000,590,4563
1720,43,100000,100001,44.533000,591,160
1722,43,100000,100001,92.291000,593,625
1728,43,100000,100001,58.389000,594,427
1730,43,100000,100001,31.888000,595,25
1734,43,100000,100001,119.642000,597,1409
1739,43,100000,100001,81.193000,599,704
1743,43,100000,100001,38.882000,600,189
1746,43,100000,100001,55.265000,601,360
1753,43,100000,100001,44.510000,602,220
1756,43,100000,100001,1623.080000,634,27676
1759,43,100000,100001,22.927000,635,3
1768,43,100000,100001,27.130000,636,54
1770,43,100000,100001,35.793000,637,166
1773,43,100000,100001,36.466000,638,215
1779,43,100000,100001,422.647000,651,6212
1780,43,100000,100001,1130.593000,676,20998
1781,43,100000,100001,120.057000,679,1520
1782,43,100000,100001,73.719000,680,701
1783,43,100000,100001,101.604000,682,1193
1784,43,100000,100001,193.720000,686,2993
1787,43,100000,100001,837.973000,710,13934
1788,43,100000,100001,275.629000,720,3307
1789,43,100000,100001,58.455000,721,257
1790,43,100000,100001,61.070000,722,170
1793,43,100000,100001,123.223000,727,1106
1794,43,100000,100001,45.592000,728,112
1799,43,100000,100001,125.393000,731,829
1802,43,100000,100001,34.463000,732,20
1808,43,100000,100001,50.298000,733,66
1810,43,100000,100001,568.191000,763,7025
1811,43,100000,100001,254.798000,775,2765
1812,43,100000,100001,54.552000,776,186
1813,43,100000,100001,51.860000,777,92
1816,43,100000,100001,128.911000,782,1197
1817,43,100000,100001,49.323000,783,122
1821,43,100000,100001,127.577000,787,908
1829,43,100000,100001,42.295000,788,34
1831,43,100000,100001,45.856000,789,60
1837,43,100000,100001,32.027000,790,40
1838,43,100000,100001,72.287000,792,554
1839,43,100000,100001,41.229000,793,150
1840,43,100000,100001,58.804000,794,231
1846,43,100000,100001,43.765000,795,228
1850,43,100000,100001,29.011000,796,7
1854,43,100000,100001,43.159000,797,213
1856,43,100000,100001,49.449000,798,280
1857,43,100000,100001,37.288000,799,67
1861,43,100000,100001,54.907000,800,95
1865,43,100000,100001,35.685000,801,68
1868,43,100000,100001,57.859000,802,337
1869,43,100000,100001,76.661000,803,456
1874,43,100000,100001,53.037000,804,6
1875,43,100000,100001,102.715000,806,730
1880,43,100000,100001,45.670000,807,183
1883,43,100000,100001,46.782000,808,56
1891,43,100000,100001,49.221000,809,82
1892,43,100000,100001,55.438000,810,290
1893,43,100000,100001,104.424000,812,977
1898,43,100000,100001,63.328000,813,274
1899,43,100000,100001,38.645000,814,85
1901,43,100000,100001,49.457000,815,52
1908,43,100000,100001,39.443000,816,54
1910,43,100000,100001,133.020000,820,1504
1913,43,100000,100001,52.069000,821,140
1921,43,100000,100001,37.001000,822,65
1924,43,100000,100001,157.782000,828,2100
1925,43,100000,100001,125.110000,831,1668
1926,43,100000,100001,81.335000,833,695
1927,43,100000,100001,50.288000,834,390
1932,43,100000,100001,203.407000,840,3098
1933,43,100000,100001,147.307000,844,2347
1934,43,100000,100001,70.277000,845,713
1936,43,100000,100001,47.597000,846,249
1939,43,100000,100001,66.457000,847,582
1944,43,100000,100001,55.783000,848,210
1949,43,100000,100001,63.778000,850,394
1951,43,100000,100001,51.157000,851,179
1964,43,100000,100001,34.630000,852,15
1968,43,100000,100001,40.572000,853,211
1972,43,100000,100001,36.890000,854,29
1976,43,100000,100001,61.248000,855,390
1983,43,100000,100001,45.297000,856,100
1986,43,100000,100001,63.512000,857,364
1990,43,100000,100001,38.401000,858,49
1994,43,100000,100001,43.709000,859,118
1997,43,100000,100001,79.450000,860,564
1998,43,100000,100001,53.104000,861,38
2007,43,100000,100001,93.452000,863,814
2008,43,100000,100001,102.294000,865,964
2009,43,100000,100001,62.277000,866,311
2011,43,100000,100001,43.205000,867,77
2016,43,100000,100001,38.169000,868,72
2021,43,100000,100001,32.984000,869,43
2026,43,100000,100001,48.543000,870,288
2035,43,100000,100001,46.260000,871,152
2039,43,100000,100001,43.182000,872,169
2048,43,100000,100001,65.720000,873,177
2053,43,100000,100001,75.671000,874,522
2055,43,100000,100001,39.052000,875,28
2059,43,100000,100001,60.234000,876,270
2062,43,100000,100001,93.819000,877,771
2063,43,100000,100001,97.089000,879,643
2064,43,100000,100001,114.705000,881,1046
2065,43,100000,100001,75.556000,882,525
2076,43,100000,100001,35.925000,883,23
2081,43,100000,100001,42.892000,884,127
2085,43,100000,100001,38.448000,885,46
2091,43,100000,100001,139.389000,888,1257
2094,43,100000,100001,151.408000,891,1295
2101,43,100000,100001,64.413000,892,327
2102,43,100000,100001,82.993000,893,342
2104,43,100000,100001,49.056000,894,93
2105,43,100000,100001,118.128000,895,646
2111,43,100000,100001,109.133000,897,583
2115,43,100000,100001,138.569000,899,1080
2118,43,100000,100001,41.665000,900,27
2119,43,100000,100001,127.890000,901,1097
2122,43,100000,100001,31.834000,902,11
2126,43,100000,100001,417.330000,911,5303
2127,43,100000,100001,309.330000,917,4001
2128,43,100000,100001,85.129000,918,852
2129,43,100000,100001,110.240000,920,1194
2130,43,100000,100001,63.276000,921,479
2135,43,100000,100001,140.241000,925,2294
2136,43,100000,100001,70.973000,926,672
2142,43,100000,100001,28.278000,927,32
2144,43,100000,100001,1211.286000,958,14397
2157,43,100000,100001,41.877000,959,59
2162,43,100000,100001,36.013000,960,48
2166,43,100000,100001,68.537000,961,212
2170,43,100000,100001,48.279000,962,60
2180,43,100000,100001,56.530000,963,180
2184,43,100000,100001,40.825000,964,22
2188,43,100000,100001,54.515000,965,156
2190,43,100000,100001,85.501000,966,448
2191,43,100000,100001,47.380000,967,20
2199,43,100000,100001,64.536000,968,194
2201,43,100000,100001,78.900000,969,471
2204,43,100000,100001,63.597000,970,283
2206,43,100000,100001,65.832000,971,307
2208,43,100000,100001,92.932000,973,887
2209,43,100000,100001,43.617000,974,5
2215,43,100000,100001,117.255000,976,1046
2217,43,100000,100001,66.762000,977,229
2220,43,100000,100001,67.242000,978,170
2222,43,100000,100001,173.877000,981,1397
2230,43,100000,100001,44.752000,982,31
2234,43,100000,100001,233.459000,987,2080
2235,43,100000,100001,260.565000,993,2706
2236,43,100000,100001,70.352000,994,403
2240,43,100000,100001,44.183000,995,188
2245,43,100000,100001,58.770000,996,246
2249,43,100000,100001,39.157000,997,124
2256,43,100000,100001,64.882000,998,284
2261,43,100000,100001,46.193000,999,22
2262,43,100000,100001,80.088000,1000,453
2264,43,100000,100001,79.533000,1001,319
2273,43,100000,100001,73.867000,1002,274
2279,43,100000,100001,90.728000,1003,468
2282,43,100000,100001,63.284000,1004,160
2286,43,100000,100001,51.356000,1005,124
2291,43,100000,100001,44.874000,1006,73
2296,43,100000,100001,61.136000,1007,292
2300,43,100000,100001,51.255000,1008,59
2307,43,100000,100001,101.239000,1009,791
2308,43,100000,100001,77.906000,1010,349
2310,43,100000,100001,61.910000,1011,311
2317,43,100000,100001,66.259000,1012,283
2318,43,100000,100001,105.878000,1013,509
2321,43,100000,100001,99.483000,1014,537
2327,43,100000,100001,131.379000,1016,845
2331,43,100000,100001,140.386000,1018,920
2335,43,100000,100001,77.091000,1019,708
2342,43,100000,100001,422.441000,1025,3698
2343,43,100000,100001,102.937000,1026,924
2344,43,100000,100001,145.613000,1028,1160
2345,43,100000,100001,79.587000,1029,564
2351,43,100000,100001,62.220000,1030,327
2354,43,100000,100001,105.442000,1032,637
2364,43,100000,100001,168.920000,1035,1468
2370,43,100000,100001,59.140000,1036,187
2373,43,100000,100001,397.807000,1042,3717
2378,43,100000,100001,64.726000,1043,119
2390,43,100000,100001,74.356000,1044,191
2396,43,100000,100001,105.820000,1045,507
2401,43,100000,100001,62.101000,1046,99
2406,43,100000,100001,108.822000,1047,531
2412,43,100000,100001,58.051000,1048,66
2421,43,100000,100001,128.487000,1050,618
2429,43,100000,100001,68.062000,1051,131
2438,43,100000,100001,52.537000,1052,23
2441,43,100000,100001,206.403000,1054,1330
2444,43,100000,100001,89.059000,1055,232
2450,43,100000,100001,49.322000,1056,47
2455,43,100000,100001,197.405000,1058,1340
2456,43,100000,100001,125.602000,1060,813
2457,43,100000,100001,107.219000,1061,638
2459,43,100000,100001,87.158000,1062,488
2462,43,100000,100001,142.572000,1064,1020
2463,43,100000,100001,255.756000,1068,1989
2464,43,100000,100001,79.502000,1069,305
2468,43,100000,100001,59.213000,1070,244
2471,43,100000,100001,2365.715000,1115,18922
2474,43,100000,100001,33.331000,1116,4
2489,43,100000,100001,40.260000,1117,50
2494,43,100000,100001,64.807000,1118,115
2496,43,100000,100001,65.341000,1119,200
2500,43,100000,100001,46.091000,1120,52
2506,43,100000,100001,84.317000,1121,306
2507,43,100000,100001,42.779000,1122,5
2511,43,100000,100001,80.744000,1123,253
2517,43,100000,100001,45.515000,1124,61
2521,43,100000,100001,87.087000,1126,423
2528,43,100000,100001,60.782000,1127,110
2536,43,100000,100001,49.527000,1128,88
2538,43,100000,100001,42.703000,1129,58
2541,43,100000,100001,121.078000,1132,786
2544,43,100000,100001,62.865000,1133,234
2552,43,100000,100001,68.505000,1134,115
2555,43,100000,100001,161.196000,1137,1058
2556,43,100000,100001,167.342000,1140,1090
2557,43,100000,100001,86.862000,1141,362
2566,43,100000,100001,36.326000,1142,5
2577,43,100000,100001,43.408000,1143,13
2580,43,100000,100001,67.446000,1144,229
2581,43,100000,100001,58.132000,1145,215
2585,43,100000,100001,53.221000,1146,63
2587,43,100000,100001,52.501000,1147,41
2592,43,100000,100001,50.842000,1148,76
2595,43,100000,100001,55.359000,1149,58
2603,43,100000,100001,50.062000,1150,92
2608,43,100000,100001,75.627000,1151,324
2609,43,100000,100001,84.039000,1152,448
2610,43,100000,100001,59.266000,1153,176
2612,43,100000,100001,765.445000,1169,6150
2613,43,100000,100001,47.885000,1170,52
2623,43,100000,100001,73.174000,1171,124
2629,43,100000,100001,46.463000,1172,21
2633,43,100000,100001,84.960000,1173,248
2636,43,100000,100001,48.564000,1174,14
2641,43,100000,100001,47.263000,1175,41
2647,43,100000,100001,45.014000,1176,33
2650,43,100000,100001,51.712000,1177,70
2654,43,100000,100001,66.455000,1178,235
2655,43,100000,100001,81.428000,1180,339
2660,43,100000,100001,41.491000,1181,39
2663,43,100000,100001,99.324000,1183,529
2669,43,100000,100001,45.954000,1184,37
2673,43,100000,100001,61.496000,1185,124
2675,43,100000,100001,61.507000,1186,216
2680,43,100000,100001,38.762000,1187,28
2683,43,100000,100001,45.819000,1188,31
2684,43,100000,100001,74.428000,1189,270
2688,43,100000,100001,56.824000,1190,186
2695,43,100000,100001,342.134000,1197,2523
2696,43,100000,100001,61.537000,1198,147
2698,43,100000,100001,67.708000,1199,118
2699,43,100000,100001,101.630000,1200,497
2702,43,100000,100001,134.257000,1202,705
2708,43,100000,100001,40.816000,1203,10
2713,43,100000,100001,92.942000,1204,422
2714,43,100000,100001,68.019000,1205,293
2719,43,100000,100001,88.830000,1207,354
2720,43,100000,100001,70.614000,1208,284
2723,43,100000,100001,821.277000,1224,6387
2733,43,100000,100001,52.511000,1225,33
2734,43,100000,100001,89.391000,1226,185
2738,43,100000,100001,63.337000,1227,89
2742,43,100000,100001,47.190000,1228,24
2743,43,100000,100001,99.003000,1229,277
2747,43,100000,100001,55.675000,1230,100
2751,43,100000,100001,63.440000,1231,157
2759,43,100000,100001,99.373000,1233,281
2763,43,100000,100001,42.535000,1234,27
2772,43,100000,100001,97.457000,1236,429
2773,43,100000,100001,136.100000,1239,718
2777,43,100000,100001,78.387000,1240,175
2779,43,100000,100001,68.485000,1241,154
2782,43,100000,100001,74.205000,1242,240
2784,43,100000,100001,121.049000,1244,473
2787,43,100000,100001,64.316000,1245,116
2790,43,100000,100001,79.472000,1246,219
2792,43,100000,100001,51.101000,1247,54
2794,43,100000,100001,140.380000,1249,571
2795,43,100000,100001,251.497000,1254,1577
2799,43,100000,100001,86.043000,1255,242
2803,43,100000,100001,986.706000,1276,6693
2810,43,100000,100001,35.170000,1277,9
2819,43,100000,100001,39.569000,1278,40
2821,43,100000,100001,60.040000,1279,112
2823,43,100000,100001,73.380000,1280,224
2827,43,100000,100001,64.769000,1281,140
2832,43,100000,100001,39.094000,1282,8
2838,43,100000,100001,43.501000,1283,34
2840,43,100000,100001,92.083000,1284,399
2841,43,100000,100001,50.135000,1285,49
2845,43,100000,100001,42.313000,1286,35
2852,43,100000,100001,63.961000,1287,122
2854,43,100000,100001,119.343000,1289,656
2855,43,100000,100001,77.133000,1290,248
2857,43,100000,100001,43.339000,1291,31
2860,43,100000,100001,53.263000,1292,134
2863,43,100000,100001,60.851000,1293,227
2867,43,100000,100001,62.984000,1294,141
2871,43,100000,100001,49.357000,1295,125
2879,43,100000,100001,1335.611000,1328,9866
2890,43,100000,100001,46.895000,1329,38
2892,43,100000,100001,67.437000,1330,132
2893,43,100000,100001,51.228000,1331,87
2897,43,100000,100001,40.565000,1332,26
2899,43,100000,100001,102.178000,1334,338
2900,43,100000,100001,68.707000,1335,287
2906,43,100000,100001,72.823000,1336,284
2908,43,100000,100001,42.841000,1337,23
2918,43,100000,100001,204.261000,1342,1294
2919,43,100000,100001,46.109000,1343,157
2920,43,100000,100001,64.619000,1345,281
2925,43,100000,100001,42.023000,1346,85
2928,43,100000,100001,64.385000,1347,193
2930,43,100000,100001,67.089000,1348,220
2933,43,100000,100001,41.816000,1349,73
2937,43,100000,100001,101.111000,1351,546
2940,43,100000,100001,59.531000,1352,174
2943,43,100000,100001,42.761000,1353,41
2946,43,100000,100001,39.174000,1354,23
2948,43,100000,100001,56.948000,1355,252
2958,43,100000,100001,67.573000,1356,290
2959,43,100000,100001,86.936000,1358,423
2962,43,100000,100001,38.200000,1359,63
2965,43,100000,100001,79.121000,1360,364
2966,43,100000,100001,42.522000,1361,53
2971,43,100000,100001,118.894000,1363,639
2976,43,100000,100001,106.737000,1365,509
2977,43,100000,100001,105.466000,1367,739
2983,43,100000,100001,36.668000,1368,14
2985,43,100000,100001,2916.439000,1446,24744
2991,43,100000,100001,34.836000,1447,8
2996,43,100000,100001,40.051000,1448,42
2997,43,100000,100001,49.374000,1449,83
2999,43,100000,100001,67.502000,1450,189
3002,43,100000,100001,53.814000,1451,121
3005,43,100000,100001,42.040000,1452,56
3010,43,100000,100001,42.610000,1453,61
3011,43,100000,100001,77.695000,1455,343
3012,43,100000,100001,63.520000,1456,243
3014,43,100000,100001,38.282000,1457,64
3019,43,100000,100001,43.861000,1458,48
3022,43,100000,100001,49.027000,1459,80
3027,43,100000,100001,35.397000,1460,14
3030,43,100000,100001,81.814000,1461,357
3031,43,100000,100001,47.875000,1462,227
3032,43,100000,100001,97.480000,1464,406
3034,43,100000,100001,37.658000,1465,31
3037,43,100000,100001,51.689000,1466,107
3039,43,100000,100001,45.296000,1467,73
3041,43,100000,100001,33.691000,1468,5
3045,43,100000,100001,47.499000,1469,92
3047,43,100000,100001,106.088000,1472,754
3049,43,100000,100001,47.932000,1473,83
3055,43,100000,100001,44.921000,1474,79
3057,43,100000,100001,50.410000,1475,81
3060,43,100000,100001,38.801000,1476,33
3064,43,100000,100001,46.053000,1477,101
3069,43,100000,100001,39.244000,1478,34
3070,43,100000,100001,117.581000,1480,679
3071,43,100000,100001,39.832000,1481,18
3075,43,100000,100001,150.967000,1485,1143
3079,43,100000,100001,78.819000,1487,335
3082,43,100000,100001,50.058000,1488,124
3088,43,100000,100001,1080.531000,1525,10720
3097,43,100000,100001,37.768000,1526,40
3098,43,100000,100001,45.217000,1527,80
3100,43,100000,100001,66.303000,1528,183
3101,43,100000,100001,40.940000,1529,65
3106,43,100000,100001,38.233000,1530,32
3109,43,100000,100001,38.549000,1531,40
3112,43,100000,100001,44.275000,1532,157
3113,43,100000,100001,45.570000,1533,94
3114,43,100000,100001,46.830000,1534,161
3117,43,100000,100001,41.013000,1535,85
3121,43,100000,100001,57.995000,1536,111
3123,43,100000,100001,77.720000,1538,246
3125,43,100000,100001,57.691000,1539,170
3126,43,100000,100001,43.582000,1540,122
3132,43,100000,100001,47.129000,1541,89
3136,43,100000,100001,37.071000,1542,15
3138,43,100000,100001,71.123000,1544,409
3143,43,100000,100001,89.797000,1546,587
3147,43,100000,100001,131.356000,1550,1026
3150,43,100000,100001,80.017000,1552,506
3152,43,100000,100001,52.440000,1553,229
3159,43,100000,100001,3171.877000,1673,30448
3169,43,100000,100001,28.222000,1674,44
3175,43,100000,100001,24.992000,1675,20
3184,43,100000,100001,31.925000,1676,174
3186,43,100000,100001,30.749000,1677,162
3192,43,100000,100001,36.216000,1678,173
3193,43,100000,100001,33.209000,1679,219
3199,43,100000,100001,27.880000,1680,159
3201,43,100000,100001,36.851000,1681,267
3208,43,100000,100001,48.988000,1683,558
3215,43,100000,100001,53.287000,1686,568
3222,43,100000,100001,56.858000,1688,630
3224,43,100000,100001,62.498000,1690,669
3227,43,100000,100001,24.047000,1691,8
3230,43,100000,100001,59.721000,1692,514
